"Artist","Book","OriginalFilename","NewFilename","WillRename","OriginalPath","NewPath"
"Various Artists","50 Platinum Country Hits","Charlie Rich - Behind Closed Doors.pdf","Charlie Rich - Behind Closed Doors.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Charlie Rich - Behind Closed Doors.pdf","Various Artists\books\50 Platinum Country Hits\Charlie Rich - Behind Closed Doors.pdf"
"Various Artists","50 Platinum Country Hits","Charlie Rich - Since I Fell For You.pdf","Charlie Rich - Since I Fell For You.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Charlie Rich - Since I Fell For You.pdf","Various Artists\books\50 Platinum Country Hits\Charlie Rich - Since I Fell For You.pdf"
"Various Artists","50 Platinum Country Hits","Collin Raye - Love, Me.pdf","Collin Raye - Love, Me.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Collin Raye - Love, Me.pdf","Various Artists\books\50 Platinum Country Hits\Collin Raye - Love, Me.pdf"
"Various Artists","50 Platinum Country Hits","Diamond Rio - Norma Jean Riley.pdf","Diamond Rio - Norma Jean Riley.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Diamond Rio - Norma Jean Riley.pdf","Various Artists\books\50 Platinum Country Hits\Diamond Rio - Norma Jean Riley.pdf"
"Various Artists","50 Platinum Country Hits","Diamond Rio - This Romeo Ain't Got Julie Yet.pdf","Diamond Rio - This Romeo Ain't Got Julie Yet.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Diamond Rio - This Romeo Ain't Got Julie Yet.pdf","Various Artists\books\50 Platinum Country Hits\Diamond Rio - This Romeo Ain't Got Julie Yet.pdf"
"Various Artists","50 Platinum Country Hits","Dwight Yoakam - Guitars, Cadillacs.pdf","Dwight Yoakam - Guitars, Cadillacs.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Dwight Yoakam - Guitars, Cadillacs.pdf","Various Artists\books\50 Platinum Country Hits\Dwight Yoakam - Guitars, Cadillacs.pdf"
"Various Artists","50 Platinum Country Hits","Dwight Yoakam - I Sang Dixie.pdf","Dwight Yoakam - I Sang Dixie.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Dwight Yoakam - I Sang Dixie.pdf","Various Artists\books\50 Platinum Country Hits\Dwight Yoakam - I Sang Dixie.pdf"
"Various Artists","50 Platinum Country Hits","Gary Morris - The Wind Beneath My Wings.pdf","Gary Morris - The Wind Beneath My Wings.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Gary Morris - The Wind Beneath My Wings.pdf","Various Artists\books\50 Platinum Country Hits\Gary Morris - The Wind Beneath My Wings.pdf"
"Various Artists","50 Platinum Country Hits","George Strait - I Cross My Heart.pdf","George Strait - I Cross My Heart.pdf","False","Various Artists\50 Platinum Country Hits\Songs\George Strait - I Cross My Heart.pdf","Various Artists\books\50 Platinum Country Hits\George Strait - I Cross My Heart.pdf"
"Various Artists","50 Platinum Country Hits","Glen Campbell - Rhinestone Cowboy.pdf","Glen Campbell - Rhinestone Cowboy.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Glen Campbell - Rhinestone Cowboy.pdf","Various Artists\books\50 Platinum Country Hits\Glen Campbell - Rhinestone Cowboy.pdf"
"Various Artists","50 Platinum Country Hits","Glen Campbell - Southern Nights.pdf","Glen Campbell - Southern Nights.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Glen Campbell - Southern Nights.pdf","Various Artists\books\50 Platinum Country Hits\Glen Campbell - Southern Nights.pdf"
"Various Artists","50 Platinum Country Hits","Jerry Reed - She Got The Goldmine (and I Got The Shaft).pdf","Jerry Reed - She Got The Goldmine (and I Got The Shaft).pdf","False","Various Artists\50 Platinum Country Hits\Songs\Jerry Reed - She Got The Goldmine (and I Got The Shaft).pdf","Various Artists\books\50 Platinum Country Hits\Jerry Reed - She Got The Goldmine (and I Got The Shaft).pdf"
"Various Artists","50 Platinum Country Hits","John Conlee - Rose Colored Glasses.pdf","John Conlee - Rose Colored Glasses.pdf","False","Various Artists\50 Platinum Country Hits\Songs\John Conlee - Rose Colored Glasses.pdf","Various Artists\books\50 Platinum Country Hits\John Conlee - Rose Colored Glasses.pdf"
"Various Artists","50 Platinum Country Hits","John Michael Montgomery - I Swear.pdf","John Michael Montgomery - I Swear.pdf","False","Various Artists\50 Platinum Country Hits\Songs\John Michael Montgomery - I Swear.pdf","Various Artists\books\50 Platinum Country Hits\John Michael Montgomery - I Swear.pdf"
"Various Artists","50 Platinum Country Hits","Johnny Paycheck - Take This Job And Shove It.pdf","Johnny Paycheck - Take This Job And Shove It.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Johnny Paycheck - Take This Job And Shove It.pdf","Various Artists\books\50 Platinum Country Hits\Johnny Paycheck - Take This Job And Shove It.pdf"
"Various Artists","50 Platinum Country Hits","Juice Newton - The Sweetest Thing (i've Ever Known).pdf","Juice Newton - The Sweetest Thing (i've Ever Known).pdf","False","Various Artists\50 Platinum Country Hits\Songs\Juice Newton - The Sweetest Thing (i've Ever Known).pdf","Various Artists\books\50 Platinum Country Hits\Juice Newton - The Sweetest Thing (i've Ever Known).pdf"
"Various Artists","50 Platinum Country Hits","Kathy Mattea - Eighteen Wheels And A Dozen Roses.pdf","Kathy Mattea - Eighteen Wheels And A Dozen Roses.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Kathy Mattea - Eighteen Wheels And A Dozen Roses.pdf","Various Artists\books\50 Platinum Country Hits\Kathy Mattea - Eighteen Wheels And A Dozen Roses.pdf"
"Various Artists","50 Platinum Country Hits","Kathy Mattea - Where've You Been.pdf","Kathy Mattea - Where've You Been.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Kathy Mattea - Where've You Been.pdf","Various Artists\books\50 Platinum Country Hits\Kathy Mattea - Where've You Been.pdf"
"Various Artists","50 Platinum Country Hits","Kenny Rogers & Sheena Easton - We've Got Tonight.pdf","Kenny Rogers & Sheena Easton - We've Got Tonight.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Kenny Rogers & Sheena Easton - We've Got Tonight.pdf","Various Artists\books\50 Platinum Country Hits\Kenny Rogers & Sheena Easton - We've Got Tonight.pdf"
"Various Artists","50 Platinum Country Hits","Linda Ronstadt - Desperado.pdf","Linda Ronstadt - Desperado.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Linda Ronstadt - Desperado.pdf","Various Artists\books\50 Platinum Country Hits\Linda Ronstadt - Desperado.pdf"
"Various Artists","50 Platinum Country Hits","Lorrie Morgan - Half Enough.pdf","Lorrie Morgan - Half Enough.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Lorrie Morgan - Half Enough.pdf","Various Artists\books\50 Platinum Country Hits\Lorrie Morgan - Half Enough.pdf"
"Various Artists","50 Platinum Country Hits","Mary-chapin Carpenter - Passionate Kisses.pdf","Mary-chapin Carpenter - Passionate Kisses.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Mary-chapin Carpenter - Passionate Kisses.pdf","Various Artists\books\50 Platinum Country Hits\Mary-chapin Carpenter - Passionate Kisses.pdf"
"Various Artists","50 Platinum Country Hits","Mcbride & The Ride - Hurry Sundown.pdf","Mcbride & The Ride - Hurry Sundown.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Mcbride & The Ride - Hurry Sundown.pdf","Various Artists\books\50 Platinum Country Hits\Mcbride & The Ride - Hurry Sundown.pdf"
"Various Artists","50 Platinum Country Hits","Michael Martin Murphey - Wildfire.pdf","Michael Martin Murphey - Wildfire.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Michael Martin Murphey - Wildfire.pdf","Various Artists\books\50 Platinum Country Hits\Michael Martin Murphey - Wildfire.pdf"
"Various Artists","50 Platinum Country Hits","Patty Loveless - Nothin' But The Wheel.pdf","Patty Loveless - Nothin' But The Wheel.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Patty Loveless - Nothin' But The Wheel.pdf","Various Artists\books\50 Platinum Country Hits\Patty Loveless - Nothin' But The Wheel.pdf"
"Various Artists","50 Platinum Country Hits","Randy Travis - Heroes And Friends.pdf","Randy Travis - Heroes And Friends.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Randy Travis - Heroes And Friends.pdf","Various Artists\books\50 Platinum Country Hits\Randy Travis - Heroes And Friends.pdf"
"Various Artists","50 Platinum Country Hits","Randy Travis - I Told You So.pdf","Randy Travis - I Told You So.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Randy Travis - I Told You So.pdf","Various Artists\books\50 Platinum Country Hits\Randy Travis - I Told You So.pdf"
"Various Artists","50 Platinum Country Hits","Ray Charles & Willie Nelson - Seven Spanish Angels.pdf","Ray Charles & Willie Nelson - Seven Spanish Angels.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Ray Charles & Willie Nelson - Seven Spanish Angels.pdf","Various Artists\books\50 Platinum Country Hits\Ray Charles & Willie Nelson - Seven Spanish Angels.pdf"
"Various Artists","50 Platinum Country Hits","Reba Mcintire - Whoever's In New England.pdf","Reba Mcintire - Whoever's In New England.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Reba Mcintire - Whoever's In New England.pdf","Various Artists\books\50 Platinum Country Hits\Reba Mcintire - Whoever's In New England.pdf"
"Various Artists","50 Platinum Country Hits","Restless Heart - I'll Still Be Loving You.pdf","Restless Heart - I'll Still Be Loving You.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Restless Heart - I'll Still Be Loving You.pdf","Various Artists\books\50 Platinum Country Hits\Restless Heart - I'll Still Be Loving You.pdf"
"Various Artists","50 Platinum Country Hits","Restless Heart - Mending Fences.pdf","Restless Heart - Mending Fences.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Restless Heart - Mending Fences.pdf","Various Artists\books\50 Platinum Country Hits\Restless Heart - Mending Fences.pdf"
"Various Artists","50 Platinum Country Hits","Roy Howdy - A Cowboy's Born With A Broken Heart.pdf","Roy Howdy - A Cowboy's Born With A Broken Heart.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Roy Howdy - A Cowboy's Born With A Broken Heart.pdf","Various Artists\books\50 Platinum Country Hits\Roy Howdy - A Cowboy's Born With A Broken Heart.pdf"
"Various Artists","50 Platinum Country Hits","Roy Howdy - She'd Give Anything.pdf","Roy Howdy - She'd Give Anything.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Roy Howdy - She'd Give Anything.pdf","Various Artists\books\50 Platinum Country Hits\Roy Howdy - She'd Give Anything.pdf"
"Various Artists","50 Platinum Country Hits","Roy Orbison - Blue Bayou.pdf","Roy Orbison - Blue Bayou.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Roy Orbison - Blue Bayou.pdf","Various Artists\books\50 Platinum Country Hits\Roy Orbison - Blue Bayou.pdf"
"Various Artists","50 Platinum Country Hits","Sawyer Brown - The Boys And Me.pdf","Sawyer Brown - The Boys And Me.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Sawyer Brown - The Boys And Me.pdf","Various Artists\books\50 Platinum Country Hits\Sawyer Brown - The Boys And Me.pdf"
"Various Artists","50 Platinum Country Hits","Suzy Bogguss - Hey Cinderella.pdf","Suzy Bogguss - Hey Cinderella.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Suzy Bogguss - Hey Cinderella.pdf","Various Artists\books\50 Platinum Country Hits\Suzy Bogguss - Hey Cinderella.pdf"
"Various Artists","50 Platinum Country Hits","The Oak Ridge Boys - Bobbie Sue.pdf","The Oak Ridge Boys - Bobbie Sue.pdf","False","Various Artists\50 Platinum Country Hits\Songs\The Oak Ridge Boys - Bobbie Sue.pdf","Various Artists\books\50 Platinum Country Hits\The Oak Ridge Boys - Bobbie Sue.pdf"
"Various Artists","50 Platinum Country Hits","Vince Gill - I Still Believe In You.pdf","Vince Gill - I Still Believe In You.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Vince Gill - I Still Believe In You.pdf","Various Artists\books\50 Platinum Country Hits\Vince Gill - I Still Believe In You.pdf"
"Various Artists","50 Platinum Country Hits","Vince Gill - No Future In The Past.pdf","Vince Gill - No Future In The Past.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Vince Gill - No Future In The Past.pdf","Various Artists\books\50 Platinum Country Hits\Vince Gill - No Future In The Past.pdf"
"Various Artists","50 Platinum Country Hits","Willie Nelson - On The Road Again.pdf","Willie Nelson - On The Road Again.pdf","False","Various Artists\50 Platinum Country Hits\Songs\Willie Nelson - On The Road Again.pdf","Various Artists\books\50 Platinum Country Hits\Willie Nelson - On The Road Again.pdf"
"Various Artists","50's And 60's","Unknown Artist - You're Sixteen.pdf","Unknown Artist - You're Sixteen.pdf","False","Various Artists\50's And 60's\Songs\Unknown Artist - You're Sixteen.pdf","Various Artists\books\50's And 60's\Unknown Artist - You're Sixteen.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a Herzig) - God Bless The Child.pdf","(a Herzig) - God Bless The Child.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a Herzig) - God Bless The Child.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a Herzig) - God Bless The Child.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a Hoffman - A Goodhart) - Apologise.pdf","(a Hoffman - A Goodhart) - Apologise.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a Hoffman - A Goodhart) - Apologise.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a Hoffman - A Goodhart) - Apologise.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a Round) - Willow Weep For Me.pdf","(a Round) - Willow Weep For Me.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a Round) - Willow Weep For Me.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a Round) - Willow Weep For Me.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a Swan) - When Your Lover Has Gone.pdf","(a Swan) - When Your Lover Has Gone.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a Swan) - When Your Lover Has Gone.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a Swan) - When Your Lover Has Gone.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a Whiter) - Gone With The Wind.pdf","(a Whiter) - Gone With The Wind.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a Whiter) - Gone With The Wind.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a Whiter) - Gone With The Wind.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a. Johnston) - My Old Flame.pdf","(a. Johnston) - My Old Flame.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a. Johnston) - My Old Flame.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a. Johnston) - My Old Flame.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a. Ranger) - Easy Living.pdf","(a. Ranger) - Easy Living.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a. Ranger) - Easy Living.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a. Ranger) - Easy Living.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a. Rodgers) - Falling In Love With Love.pdf","(a. Rodgers) - Falling In Love With Love.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a. Rodgers) - Falling In Love With Love.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a. Rodgers) - Falling In Love With Love.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a. Waller) - Lulu's Back In Town.pdf","(a. Waller) - Lulu's Back In Town.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a. Waller) - Lulu's Back In Town.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a. Waller) - Lulu's Back In Town.pdf"
"Various Artists","557 Standards (sheet Music - Piano)(2)","(a.c. Jobim) - How Insensitive.pdf","(a.c. Jobim) - How Insensitive.pdf","False","Various Artists\557 Standards (sheet Music - Piano)(2)\Songs\(a.c. Jobim) - How Insensitive.pdf","Various Artists\books\557 Standards (sheet Music - Piano)(2)\(a.c. Jobim) - How Insensitive.pdf"
