csv_artist,csv_book_name,csv_source_path,csv_book_id,csv_s3_uri,match_score,match_reason,db_book_id,db_artist,db_book_name,db_source_uri,db_status,book_id_match
Joe Cocker,Joe Cocker - Mad Dogs And Englishmen _Book_,Joe Cocker\Joe Cocker - Mad Dogs And Englishmen _Book_.pdf,04e19823e017a53a,s3://jsmith-input/SheetMusic/Joe Cocker/Joe Cocker - Mad Dogs And Englishmen _Book_.pdf,0.991,artist:1.00 book:1.00 path:0.95,c237d5e7fba78651,Joe Cocker,Joe Cocker - Mad Dogs And Englishmen [Book],s3://jsmith-input/SheetMusic/Joe Cocker/books/Joe Cocker - Mad Dogs And Englishmen [Book].pdf,success,NO
Joe Cocker,Joe Cocker - Songbook,Joe Cocker\Joe Cocker - Songbook.pdf,bb5ffdbf86bbf9b0,s3://jsmith-input/SheetMusic/Joe Cocker/Joe Cocker - Songbook.pdf,0.986,artist:1.00 book:1.00 path:0.93,5d4339f6cf828e97,Joe Cocker,Joe Cocker - Songbook,s3://jsmith-input/SheetMusic/Joe Cocker/books/Joe Cocker - Songbook.pdf,success,NO
John Denver,John Denver - Anthology,John Denver\John Denver - Anthology.pdf,8087d4472bffed5f,s3://jsmith-input/SheetMusic/John Denver/John Denver - Anthology.pdf,0.987,artist:1.00 book:1.00 path:0.93,6784cea978fa9f19,John Denver,John Denver - Anthology,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Anthology.pdf,success,NO
John Denver,John Denver - Anthology _PVG_,John Denver\John Denver - Anthology _PVG_.pdf,b168f9c8f637e78f,s3://jsmith-input/SheetMusic/John Denver/John Denver - Anthology _PVG_.pdf,0.988,artist:1.00 book:1.00 path:0.94,a343d76dbfabf8a9,John Denver,John Denver - Anthology [PVG],s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Anthology [PVG].pdf,success,NO
John Denver,John Denver - Back Home Again,John Denver\John Denver - Back Home Again.pdf,6d3dceb9db907122,s3://jsmith-input/SheetMusic/John Denver/John Denver - Back Home Again.pdf,0.989,artist:1.00 book:1.00 path:0.94,2f1a17c491eba7fb,John Denver,John Denver - Back Home Again,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Back Home Again.pdf,failed,NO
John Denver,John Denver - Best Of _Easy Piano_,John Denver\John Denver - Best Of _Easy Piano_.pdf,ab95677bde7e98e8,s3://jsmith-input/SheetMusic/John Denver/John Denver - Best Of _Easy Piano_.pdf,0.989,artist:1.00 book:1.00 path:0.95,8824d81b765f0643,John Denver,John Denver - Best Of [Easy Piano],s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Best Of [Easy Piano].pdf,success,NO
John Denver,John Denver - I Want To Live _PVG Book_,John Denver\John Denver - I Want To Live _PVG Book_.pdf,2a25b0d431a7281a,s3://jsmith-input/SheetMusic/John Denver/John Denver - I Want To Live _PVG Book_.pdf,0.990,artist:1.00 book:1.00 path:0.95,02ed70dda30ba9f0,John Denver,John Denver - I Want To Live [PVG Book],s3://jsmith-input/SheetMusic/John Denver/books/John Denver - I Want To Live [PVG Book].pdf,success,NO
John Denver,John Denver - The Authentic Guitar Style Of,John Denver\John Denver - The Authentic Guitar Style Of.pdf,6ee17337331c4332,s3://jsmith-input/SheetMusic/John Denver/John Denver - The Authentic Guitar Style Of.pdf,0.991,artist:1.00 book:1.00 path:0.96,0e6efdb4e57f4c7f,John Denver,John Denver - The Authentic Guitar Style Of.,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - The Authentic Guitar Style Of..pdf,success,NO
John Lennon,John Lennon - Collection,John Lennon\John Lennon - Collection.pdf,fd785aa402594cdd,s3://jsmith-input/SheetMusic/John Lennon/John Lennon - Collection.pdf,0.987,artist:1.00 book:1.00 path:0.94,fe7b83ee2804ce5f,John Lennon,John Lennon - Collection,s3://jsmith-input/SheetMusic/John Lennon/books/John Lennon - Collection.pdf,success,NO
John Lennon,John Lennon - Greatest Hits,John Lennon\John Lennon - Greatest Hits.pdf,8c3c1d7dea866905,s3://jsmith-input/SheetMusic/John Lennon/John Lennon - Greatest Hits.pdf,0.988,artist:1.00 book:1.00 path:0.94,69a1c74009bf6e83,John Lennon,John Lennon - Greatest Hits,s3://jsmith-input/SheetMusic/John Lennon/books/John Lennon - Greatest Hits.pdf,success,NO
Joni Mitchell,Joni Mitchell - The Best Of _PVG_,Joni Mitchell\Joni Mitchell - The Best Of _PVG_.pdf,6809fa2dbbcff7c1,s3://jsmith-input/SheetMusic/Joni Mitchell/Joni Mitchell - The Best Of _PVG_.pdf,0.989,artist:1.00 book:1.00 path:0.95,211f004eb807bc27,Joni Mitchell,Joni Mitchell - The Best Of [PVG],s3://jsmith-input/SheetMusic/Joni Mitchell/books/Joni Mitchell - The Best Of [PVG].pdf,success,NO
Joni Mitchell,Joni Mitchell Songbook Complete Vol1 1966-1970,Joni Mitchell\Joni Mitchell Songbook Complete Vol1 1966-1970.pdf,a874aae6cf88d947,s3://jsmith-input/SheetMusic/Joni Mitchell/Joni Mitchell Songbook Complete Vol1 1966-1970.pdf,0.992,artist:1.00 book:1.00 path:0.96,joni-mitchell-joni-mitchell-songbook-complete-vol1-1966-1970,Joni Mitchell,Joni Mitchell Songbook Complete Vol1 1966-1970,s3://jsmith-input/SheetMusic/Joni Mitchell/books/Joni Mitchell Songbook Complete Vol1 1966-1970.pdf,success,NO
Journey,Journey - Complete,Journey\Journey - Complete.pdf,0302e7309083edca,s3://jsmith-input/SheetMusic/Journey/Journey - Complete.pdf,0.982,artist:1.00 book:1.00 path:0.91,2eea71359f8edf17,Journey,Journey - Complete,s3://jsmith-input/SheetMusic/Journey/books/Journey - Complete.pdf,success,NO
Journey,Journey - Complete Songbook,Journey\Journey - Complete Songbook.pdf,88352af29fc35ded,s3://jsmith-input/SheetMusic/Journey/Journey - Complete Songbook.pdf,0.987,artist:1.00 book:1.00 path:0.93,0bd4457b3c238412,Journey,Journey - Complete Songbook,s3://jsmith-input/SheetMusic/Journey/books/Journey - Complete Songbook.pdf,success,NO
Journey,Journey - Frontiers _Jap Band Score_,Journey\Journey - Frontiers _Jap Band Score_.pdf,54590ec23c2483b8,s3://jsmith-input/SheetMusic/Journey/Journey - Frontiers _Jap Band Score_.pdf,0.989,artist:1.00 book:1.00 path:0.94,ad817751b69dcb69,Journey,Journey - Frontiers [Jap Band Score],s3://jsmith-input/SheetMusic/Journey/books/Journey - Frontiers [Jap Band Score].pdf,success,NO
Journey,Journey - Greatest Hits,Journey\Journey - Greatest Hits.pdf,b7b57e7c91589c1d,s3://jsmith-input/SheetMusic/Journey/Journey - Greatest Hits.pdf,0.985,artist:1.00 book:1.00 path:0.93,746fad620b3252b7,Journey,Journey - Greatest Hits,s3://jsmith-input/SheetMusic/Journey/books/Journey - Greatest Hits.pdf,success,NO
Journey,Journey - Greatest Hits _Book_,Journey\Journey - Greatest Hits _Book_.pdf,03b05b70aa2fc17d,s3://jsmith-input/SheetMusic/Journey/Journey - Greatest Hits _Book_.pdf,0.987,artist:1.00 book:1.00 path:0.94,b30a1023acdabf1f,Journey,Journey - Greatest Hits (Book),s3://jsmith-input/SheetMusic/Journey/books/Journey - Greatest Hits (Book).pdf,success,NO
Journey,Journey - Superbest _Jap Band Score_,Journey\Journey - Superbest _Jap Band Score_.pdf,e6e43ba41f999445,s3://jsmith-input/SheetMusic/Journey/Journey - Superbest _Jap Band Score_.pdf,0.989,artist:1.00 book:1.00 path:0.94,586b7d75cf7d0b82,Journey,Journey - Superbest [Jap Band Score],s3://jsmith-input/SheetMusic/Journey/books/Journey - Superbest [Jap Band Score].pdf,success,NO
Journey,Journey - The Guitar Collection,Journey\Journey - The Guitar Collection.pdf,99dd7a80d4d1c001,s3://jsmith-input/SheetMusic/Journey/Journey - The Guitar Collection.pdf,0.988,artist:1.00 book:1.00 path:0.94,aa0266352575d2ec,Journey,Journey - The Guitar Collection,s3://jsmith-input/SheetMusic/Journey/books/Journey - The Guitar Collection.pdf,success,NO
Judy Garland,Judy Garland - Songbook,Judy Garland\Judy Garland - Songbook.pdf,a27a17e46d740152,s3://jsmith-input/SheetMusic/Judy Garland/Judy Garland - Songbook.pdf,0.987,artist:1.00 book:1.00 path:0.94,765d8aeee0c81299,Judy Garland,Judy Garland - Songbook,s3://jsmith-input/SheetMusic/Judy Garland/books/Judy Garland - Songbook.pdf,success,NO
Katy Perry,Katy Perry - One Of The Boys _PVG Book_,Katy Perry\Katy Perry - One Of The Boys _PVG Book_.pdf,cf353bcddc5420a6,s3://jsmith-input/SheetMusic/Katy Perry/Katy Perry - One Of The Boys _PVG Book_.pdf,0.990,artist:1.00 book:1.00 path:0.95,f9a0c3819bcbd0a8,Katy Perry,Katy Perry - One Of The Boys [PVG Book],s3://jsmith-input/SheetMusic/Katy Perry/books/Katy Perry - One Of The Boys [PVG Book].pdf,success,NO
Kelly Clarkson,Kelly Clarkson - Breakaway _Book_,Kelly Clarkson\Kelly Clarkson - Breakaway _Book_.pdf,d8a8473f531cf727,s3://jsmith-input/SheetMusic/Kelly Clarkson/Kelly Clarkson - Breakaway _Book_.pdf,0.990,artist:1.00 book:1.00 path:0.95,68d7c55ceddb23ca,Kelly Clarkson,Kelly Clarkson - Breakaway (Book),s3://jsmith-input/SheetMusic/Kelly Clarkson/books/Kelly Clarkson - Breakaway (Book).pdf,success,NO
Kenny Rogers,Kenny Rogers - Love Or Something Like It _Book_,Kenny Rogers\Kenny Rogers - Love Or Something Like It _Book_.pdf,a12c86bfb838b86d,s3://jsmith-input/SheetMusic/Kenny Rogers/Kenny Rogers - Love Or Something Like It _Book_.pdf,0.992,artist:1.00 book:1.00 path:0.96,e177db8693454a68,Kenny Rogers,Kenny Rogers - Love or Something Like It [Book],s3://jsmith-input/SheetMusic/Kenny Rogers/books/Kenny Rogers - Love or Something Like It [Book].pdf,success,NO
Kinks,Kinks - Best Of The Kinks _Score_,Kinks\Kinks - Best Of The Kinks _Score_.pdf,aa0dfd14929c5fd8,s3://jsmith-input/SheetMusic/Kinks/Kinks - Best Of The Kinks _Score_.pdf,0.987,artist:1.00 book:1.00 path:0.94,9c75e93461b34e07,Kinks,Kinks - Best Of The Kinks [Score],s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Best Of The Kinks [Score].pdf,success,NO
Kinks,Kinks - Best Of _Score_,Kinks\Kinks - Best Of _Score_.pdf,fcce219bf77ff464,s3://jsmith-input/SheetMusic/Kinks/Kinks - Best Of _Score_.pdf,0.983,artist:1.00 book:1.00 path:0.92,e3767839830d362e,Kinks,Kinks - Best Of [Score],s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Best Of [Score].pdf,success,NO
Kinks,Kinks - Great Songs Of Kinks,Kinks\Kinks - Great Songs Of Kinks.pdf,8a5d4d9dc94ddae1,s3://jsmith-input/SheetMusic/Kinks/Kinks - Great Songs Of Kinks.pdf,0.986,artist:1.00 book:1.00 path:0.93,ffead673bc4485a4,Kinks,Kinks - Great Songs of Kinks,s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Great Songs of Kinks.pdf,success,NO
Kinks,Kinks - Guitar Legends _Guitar_,Kinks\Kinks - Guitar Legends _Guitar_.pdf,09552a331641e0ab,s3://jsmith-input/SheetMusic/Kinks/Kinks - Guitar Legends _Guitar_.pdf,0.987,artist:1.00 book:1.00 path:0.93,cd9bc982716ee38e,Kinks,Kinks - Guitar Legends [Guitar],s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Guitar Legends [Guitar].pdf,success,NO
Kinks,Kinks - Guitar Legends _Tab_,Kinks\Kinks - Guitar Legends _Tab_.pdf,a6f1cbc9f7ec93ca,s3://jsmith-input/SheetMusic/Kinks/Kinks - Guitar Legends _Tab_.pdf,0.986,artist:1.00 book:1.00 path:0.93,148028cb53b10a7b,Kinks,Kinks - Guitar Legends [Tab],s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Guitar Legends [Tab].pdf,success,NO
Kinks,Kinks - Jam With The Kinks _Tab_,Kinks\Kinks - Jam With The Kinks _Tab_.pdf,eddaa8cef3cc0b75,s3://jsmith-input/SheetMusic/Kinks/Kinks - Jam With The Kinks _Tab_.pdf,0.987,artist:1.00 book:1.00 path:0.94,f5c95943075c766c,Kinks,Kinks - Jam With The Kinks [Tab],s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Jam With The Kinks [Tab].pdf,success,NO
Led Zepplin,Led Zeppelin - Led Zeppelin II,Led Zepplin\Led Zeppelin - Led Zeppelin II.pdf,07f2edc3e40f57f9,s3://jsmith-input/SheetMusic/Led Zepplin/Led Zeppelin - Led Zeppelin II.pdf,0.989,artist:1.00 book:1.00 path:0.94,dfb323f75fd6f4ef,Led Zepplin,Led Zeppelin - Led Zeppelin II,s3://jsmith-input/SheetMusic/Led Zepplin/books/Led Zeppelin - Led Zeppelin II.pdf,success,NO
Led Zepplin,Led Zeppelin - Over The Hills And Far Away _PVG_,Led Zepplin\Led Zeppelin - Over The Hills And Far Away _PVG_.pdf,af25652bfc3baf48,s3://jsmith-input/SheetMusic/Led Zepplin/Led Zeppelin - Over The Hills And Far Away _PVG_.pdf,0.992,artist:1.00 book:1.00 path:0.96,c35d3466a9eedb2d,Led Zepplin,Led Zeppelin - Over The Hills And Far Away [PVG],s3://jsmith-input/SheetMusic/Led Zepplin/books/Led Zeppelin - Over The Hills And Far Away [PVG].pdf,success,NO
Lynyrd Skynyrd,Lynyrd Skynyrd - The New Best Of _Guitar Tab_,Lynyrd Skynyrd\Lynyrd Skynyrd - The New Best Of _Guitar Tab_.pdf,e30ccb0a04ad7b09,s3://jsmith-input/SheetMusic/Lynyrd Skynyrd/Lynyrd Skynyrd - The New Best Of _Guitar Tab_.pdf,0.992,artist:1.00 book:1.00 path:0.96,33b4fd1eab591d4e,Lynyrd Skynyrd,Lynyrd Skynyrd - The New Best Of [Guitar Tab],s3://jsmith-input/SheetMusic/Lynyrd Skynyrd/books/Lynyrd Skynyrd - The New Best Of [Guitar Tab].pdf,success,NO
Mamas and the Papas,Mamas And The Papas - Songbook _PVG_,Mamas and the Papas\Mamas And The Papas - Songbook _PVG_.pdf,7700237ac01cdada,s3://jsmith-input/SheetMusic/Mamas and the Papas/Mamas And The Papas - Songbook _PVG_.pdf,0.991,artist:1.00 book:1.00 path:0.96,9ee68cf75c0146a2,Mamas and the Papas,Mamas And The Papas - Songbook _PVG_,s3://jsmith-input/SheetMusic/Mamas and the Papas/Books/Mamas And The Papas - Songbook _PVG_.pdf,failed,NO
MeatLoaf,MeatLoaf - Bat Out Of Hell,MeatLoaf\MeatLoaf - Bat Out Of Hell.pdf,2bda88b431d0f5e7,s3://jsmith-input/SheetMusic/MeatLoaf/MeatLoaf - Bat Out Of Hell.pdf,0.987,artist:1.00 book:1.00 path:0.93,ec1dba4c078bff7b,MeatLoaf,MeatLoaf - Bat Out Of Hell,s3://jsmith-input/SheetMusic/MeatLoaf/books/MeatLoaf - Bat Out Of Hell.pdf,success,NO
Melissa Etheridge,Melissa Etheridge - Songbook,Melissa Etheridge\Melissa Etheridge - Songbook.pdf,a164e3ff9ebc46e7,s3://jsmith-input/SheetMusic/Melissa Etheridge/Melissa Etheridge - Songbook.pdf,0.990,artist:1.00 book:1.00 path:0.95,48d362a860f4b088,Melissa Etheridge,Melissa Etheridge - Songbook,s3://jsmith-input/SheetMusic/Melissa Etheridge/books/Melissa Etheridge - Songbook.pdf,success,NO
Michael Jackson,Michael Jackson - Great Songs Of _PVG_,Michael Jackson\Michael Jackson - Great Songs Of _PVG_.pdf,b4ea2040645b28f7,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - Great Songs Of _PVG_.pdf,0.991,artist:1.00 book:1.00 path:0.95,6b40d9664cb89c29,Michael Jackson,Michael Jackson - Great Songs Of [PVG],s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Great Songs Of [PVG].pdf,success,NO
Michael Jackson,Michael Jackson - Number Ones,Michael Jackson\Michael Jackson - Number Ones.pdf,72d0660b7fb972d4,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - Number Ones.pdf,0.989,artist:1.00 book:1.00 path:0.95,e2db1c83d39f5547,Michael Jackson,Michael Jackson - Number Ones,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Number Ones.pdf,success,NO
Michael Jackson,Michael Jackson - Number Ones _Book_,Michael Jackson\Michael Jackson - Number Ones _Book_.pdf,d7b085236f1c060a,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - Number Ones _Book_.pdf,0.990,artist:1.00 book:1.00 path:0.95,b9d1b7ae0f994da0,Michael Jackson,Michael Jackson - Number Ones [Book],s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Number Ones [Book].pdf,success,NO
Michael Jackson,Michael Jackson - The Great Songs Of,Michael Jackson\Michael Jackson - The Great Songs Of.pdf,82da2f4956041757,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - The Great Songs Of.pdf,0.991,artist:1.00 book:1.00 path:0.95,48f7283c70534c85,Michael Jackson,Michael Jackson - The Great Songs Of,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - The Great Songs Of.pdf,success,NO
Michael Jackson,Michael Jackson - Thriller _The Complete Song Book_,Michael Jackson\Michael Jackson - Thriller _The Complete Song Book_.pdf,b0bd3f41b94e025f,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - Thriller _The Complete Song Book_.pdf,0.993,artist:1.00 book:1.00 path:0.96,99763ed1c8082ed0,Michael Jackson,Michael Jackson - Thriller (The Complete Song Book),s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Thriller (The Complete Song Book).pdf,success,NO
Monkees,Monkees - Greatest Hits,Monkees\Monkees - Greatest Hits.pdf,d8d54a618e663ba8,s3://jsmith-input/SheetMusic/Monkees/Monkees - Greatest Hits.pdf,0.985,artist:1.00 book:1.00 path:0.93,e364d7a2988e2413,Monkees,Monkees - Greatest Hits,s3://jsmith-input/SheetMusic/Monkees/books/Monkees - Greatest Hits.pdf,success,NO
Moody Blues,Moody Blues - Greatest Hits _PVG_,Moody Blues\Moody Blues - Greatest Hits _PVG_.pdf,24c7ee2d0c1e2c3a,s3://jsmith-input/SheetMusic/Moody Blues/Moody Blues - Greatest Hits _PVG_.pdf,0.989,artist:1.00 book:1.00 path:0.95,522f4fd164227827,Moody Blues,Moody Blues - Greatest Hits [PVG],s3://jsmith-input/SheetMusic/Moody Blues/books/Moody Blues - Greatest Hits [PVG].pdf,success,NO
Moody Blues,Moody Blues - Keys Of Kingdom _Band Score_,Moody Blues\Moody Blues - Keys Of Kingdom _Band Score_.pdf,212cb6bf8c6ee53e,s3://jsmith-input/SheetMusic/Moody Blues/Moody Blues - Keys Of Kingdom _Band Score_.pdf,0.991,artist:1.00 book:1.00 path:0.95,f7c6fcfd64abe371,Moody Blues,Moody Blues - Keys Of Kingdom [Band Score],s3://jsmith-input/SheetMusic/Moody Blues/books/Moody Blues - Keys Of Kingdom [Band Score].pdf,success,NO
Neil Diamond,Neil Diamond - The Essential Neil Diamond,Neil Diamond\Neil Diamond - The Essential Neil Diamond.pdf,464d8c91d1f25aae,s3://jsmith-input/SheetMusic/Neil Diamond/Neil Diamond - The Essential Neil Diamond.pdf,0.991,artist:1.00 book:1.00 path:0.96,c2cf7aaf7c77157f,Neil Diamond,Neil Diamond - The Essential Neil Diamond,s3://jsmith-input/SheetMusic/Neil Diamond/books/Neil Diamond - The Essential Neil Diamond.pdf,success,NO
Neil Young,Neil Young - After The Goldrush _PVG Book_,Neil Young\Neil Young - After The Goldrush _PVG Book_.pdf,f88414db98006c15,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - After The Goldrush _PVG Book_.pdf,0.991,artist:1.00 book:1.00 path:0.95,ccfcfa22dede9987,Neil Young,Neil Young - After the Goldrush [PVG Book],s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - After the Goldrush [PVG Book].pdf,success,NO
Neil Young,Neil Young - Decade,Neil Young\Neil Young - Decade.pdf,2d85cfc47849d3af,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Decade.pdf,0.985,artist:1.00 book:1.00 path:0.92,24b62809dfd112c4,Neil Young,Neil Young - Decade,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Decade.pdf,success,NO
Neil Young,Neil Young - Decade _PVG Book_,Neil Young\Neil Young - Decade _PVG Book_.pdf,b1ec87c8203a0ddf,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Decade _PVG Book_.pdf,0.986,artist:1.00 book:1.00 path:0.93,145f86db61234b51,Neil Young,Neil Young - Decade [PVG Book] ,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Decade [PVG Book] .pdf,success,NO
Neil Young,Neil Young - Greatest Hits _Guitar Tab_,Neil Young\Neil Young - Greatest Hits _Guitar Tab_.pdf,639e89577926e14c,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Greatest Hits _Guitar Tab_.pdf,0.990,artist:1.00 book:1.00 path:0.95,b67213295c365186,Neil Young,Neil Young - Greatest Hits [Guitar Tab],s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Greatest Hits [Guitar Tab].pdf,success,NO
Neil Young,Neil Young - Harvest Moon _Guitar Tab_,Neil Young\Neil Young - Harvest Moon _Guitar Tab_.pdf,35fd8e7f8837a6f1,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Harvest Moon _Guitar Tab_.pdf,0.990,artist:1.00 book:1.00 path:0.95,b636a1bbd82e8f51,Neil Young,Neil Young - Harvest Moon [Guitar Tab],s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Harvest Moon [Guitar Tab].pdf,success,NO
Neil Young,Neil Young - Harvest _Score_,Neil Young\Neil Young - Harvest _Score_.pdf,108f738ca600a2d2,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Harvest _Score_.pdf,0.987,artist:1.00 book:1.00 path:0.94,2f9032b29445ad30,Neil Young,Neil Young - Harvest [Score],s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Harvest [Score].pdf,success,NO
Neil Young,Neil Young - The Best Of Neil Young _PVG Book_,Neil Young\Neil Young - The Best Of Neil Young _PVG Book_.pdf,db3cf1a4d5aa5e65,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - The Best Of Neil Young _PVG Book_.pdf,0.991,artist:1.00 book:1.00 path:0.96,e94323eedb956b19,Neil Young,Neil Young - The Best Of Neil Young [PVG Book],s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - The Best Of Neil Young [PVG Book].pdf,success,NO
Night Ranger,Night Ranger - Seven Wishes _Jap Score_,Night Ranger\Night Ranger - Seven Wishes _Jap Score_.pdf,bbdf047248de68cc,s3://jsmith-input/SheetMusic/Night Ranger/Night Ranger - Seven Wishes _Jap Score_.pdf,0.990,artist:1.00 book:1.00 path:0.95,night-ranger---seven-wishes--jap-score-,Night Ranger,Night Ranger - Seven Wishes _Jap Score_,s3://jsmith-input/SheetMusic/Night Ranger/Books/Night Ranger - Seven Wishes _Jap Score_.pdf,success,NO
Paul McCartney,Paul McCartney - All The Best,Paul McCartney\Paul McCartney - All The Best.pdf,1a01880141cc7d35,s3://jsmith-input/SheetMusic/Paul McCartney/Paul McCartney - All The Best.pdf,0.989,artist:1.00 book:1.00 path:0.95,f3ef72feb6f88467,Paul McCartney,Paul McCartney - All The Best,s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - All The Best.pdf,success,NO
