artist,preferred_book,other_book,filename,source_path,target_path,reason,size,size_other,size_preferred,size_diff
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Kenny G - Forever In Love.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Kenny G - Forever In Love.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Kenny G - Forever In Love.pdf,unique_in_other,1764110,,,
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Mariah Carey - Vision Of Love.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Mariah Carey - Vision Of Love.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Mariah Carey - Vision Of Love.pdf,unique_in_other,2658342,,,
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,"Mariah Carey, Walter Afanasieff - Can't Let Go.pdf","Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Mariah Carey, Walter Afanasieff - Can't Let Go.pdf","Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Mariah Carey, Walter Afanasieff - Can't Let Go.pdf",unique_in_other,2910724,,,
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Michael Bolton And Doug James - How Am I Supposed To Live Without You.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Michael Bolton And Doug James - How Am I Supposed To Live Without You.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Songs/Michael Bolton And Doug James - How Am I Supposed To Live Without You.pdf,smaller_in_other,,3256833,11509536,8252703
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,"Music By Alan Menken, Lyrics By Tim Rice - A Whole New World (aladdin's Theme).pdf","Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Music By Alan Menken, Lyrics By Tim Rice - A Whole New World (aladdin's Theme).pdf","Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Music By Alan Menken, Lyrics By Tim Rice - A Whole New World (aladdin's Theme).pdf",unique_in_other,5186050,,,
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,"Phil Caldston, Jon Lind And Wendy Waldman - Save The Best For Last.pdf","Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Phil Caldston, Jon Lind And Wendy Waldman - Save The Best For Last.pdf","Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Phil Caldston, Jon Lind And Wendy Waldman - Save The Best For Last.pdf",unique_in_other,2854227,,,
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Richard Marx - Hazard.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Richard Marx - Hazard.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Richard Marx - Hazard.pdf,unique_in_other,2527386,,,
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Rick Astley And Rob Fisher - Cry For Help.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Rick Astley And Rob Fisher - Cry For Help.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Rick Astley And Rob Fisher - Cry For Help.pdf,unique_in_other,2500113,,,
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,"The Artist Names Are Not Clearly Displayed, But The Image Shows Sheet Music With The Song Title -you're In Love- Prominently Displayed At The Top, Along With Musical Notation And Lyrics Below. Thi.pdf","Various Artists/Adult Contemporary Hits Of The Nineties/Songs/The Artist Names Are Not Clearly Displayed, But The Image Shows Sheet Music With The Song Title -you're In Love- Prominently Displayed At The Top, Along With Musical Notation And Lyrics Below. Thi.pdf","Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Songs/The Artist Names Are Not Clearly Displayed, But The Image Shows Sheet Music With The Song Title -you're In Love- Prominently Displayed At The Top, Along With Musical Notation And Lyrics Below. Thi.pdf",smaller_in_other,,3941451,9127207,5185756
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,"The Image Does Not Clearly Show The Artist Name, But It Displays The Song Title -the Power Of Love- Prominently At The Top Along With Musical Notation, Indicating That This Is Likely The First Pag.pdf","Various Artists/Adult Contemporary Hits Of The Nineties/Songs/The Image Does Not Clearly Show The Artist Name, But It Displays The Song Title -the Power Of Love- Prominently At The Top Along With Musical Notation, Indicating That This Is Likely The First Pag.pdf","Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/The Image Does Not Clearly Show The Artist Name, But It Displays The Song Title -the Power Of Love- Prominently At The Top Along With Musical Notation, Indicating That This Is Likely The First Pag.pdf",unique_in_other,2045810,,,
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Tom Waits - Downtown Train.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Tom Waits - Downtown Train.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Songs/Tom Waits - Downtown Train.pdf,smaller_in_other,,2856462,6962507,4106045
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Unknown Artist - Baby Baby.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Unknown Artist - Baby Baby.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Songs/Unknown Artist - Baby Baby.pdf,smaller_in_other,,3254538,14152176,10897638
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Unknown Artist - Have I Told You Lately.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Unknown Artist - Have I Told You Lately.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Songs/Unknown Artist - Have I Told You Lately.pdf,smaller_in_other,,2535055,7790714,5255659
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Unknown Artist - I Don't Wanna Cry.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Unknown Artist - I Don't Wanna Cry.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Unknown Artist - I Don't Wanna Cry.pdf,unique_in_other,3178013,,,
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Unknown Artist - That's What Love Is For.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Unknown Artist - That's What Love Is For.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Songs/Unknown Artist - That's What Love Is For.pdf,smaller_in_other,,2688606,8959819,6271213
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Adult Contemporary Hits Of The Nineties,Unknown Artist - The Sound Of Your Heart.pdf,Various Artists/Adult Contemporary Hits Of The Nineties/Songs/Unknown Artist - The Sound Of Your Heart.pdf,Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties/Unknown Artist - The Sound Of Your Heart.pdf,unique_in_other,1054484,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,"Cameron Mckittrick, Neneh Cherry, Jonathan Sharp And Youssou N'dour - 7 Seconds.pdf","Various Artists/All Time Best Collection Vol 3/Songs/Cameron Mckittrick, Neneh Cherry, Jonathan Sharp And Youssou N'dour - 7 Seconds.pdf","Various Artists/Various Artists - All Time Best Collection Vol 3/Cameron Mckittrick, Neneh Cherry, Jonathan Sharp And Youssou N'dour - 7 Seconds.pdf",unique_in_other,300502,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,David Wolinski - Ain't Nobody.pdf,Various Artists/All Time Best Collection Vol 3/Songs/David Wolinski - Ain't Nobody.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Songs/David Wolinski - Ain't Nobody.pdf,smaller_in_other,,225648,427116,201468
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,George Michael - Father Figure.pdf,Various Artists/All Time Best Collection Vol 3/Songs/George Michael - Father Figure.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/George Michael - Father Figure.pdf,unique_in_other,363300,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Jim Steinman - I'd Do Anything For Love (but I Won't Do That).pdf,Various Artists/All Time Best Collection Vol 3/Songs/Jim Steinman - I'd Do Anything For Love (but I Won't Do That).pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Jim Steinman - I'd Do Anything For Love (but I Won't Do That).pdf,unique_in_other,196192,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,John Deacon - I Want To Break Free.pdf,Various Artists/All Time Best Collection Vol 3/Songs/John Deacon - I Want To Break Free.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/John Deacon - I Want To Break Free.pdf,unique_in_other,173970,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Kate Bush - Wuthering Heights.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Kate Bush - Wuthering Heights.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Songs/Kate Bush - Wuthering Heights.pdf,smaller_in_other,,198790,498998,300208
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Lionel Richie - Three Times A Lady.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Lionel Richie - Three Times A Lady.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Lionel Richie - Three Times A Lady.pdf,unique_in_other,221326,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Madonna Ciccone And Shep Pettibone - Vogue.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Madonna Ciccone And Shep Pettibone - Vogue.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Madonna Ciccone And Shep Pettibone - Vogue.pdf,unique_in_other,380918,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Michael Bolton And Doug James - How Am I Supposed To Live Without You.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Michael Bolton And Doug James - How Am I Supposed To Live Without You.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Michael Bolton And Doug James - How Am I Supposed To Live Without You.pdf,unique_in_other,249915,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Mike Chapman And Holly Knight - The Best.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Mike Chapman And Holly Knight - The Best.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Songs/Mike Chapman And Holly Knight - The Best.pdf,smaller_in_other,,204338,2821790,2617452
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Prince - Purple Rain.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Prince - Purple Rain.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Prince - Purple Rain.pdf,unique_in_other,292592,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,"Randy Meisner, Don Henley And Glenn Frey - Take It To The Limit.pdf","Various Artists/All Time Best Collection Vol 3/Songs/Randy Meisner, Don Henley And Glenn Frey - Take It To The Limit.pdf","Various Artists/Various Artists - All Time Best Collection Vol 3/Randy Meisner, Don Henley And Glenn Frey - Take It To The Limit.pdf",unique_in_other,147755,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Richard Wermerling - Crazy For You.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Richard Wermerling - Crazy For You.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Richard Wermerling - Crazy For You.pdf,unique_in_other,215025,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Unknown Artist - (everything I Do) I Do It For You.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Unknown Artist - (everything I Do) I Do It For You.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Unknown Artist - (everything I Do) I Do It For You.pdf,unique_in_other,134596,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Unknown Artist - Anything For You.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Unknown Artist - Anything For You.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Unknown Artist - Anything For You.pdf,unique_in_other,201762,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,Unknown Artist - Stand By Me.pdf,Various Artists/All Time Best Collection Vol 3/Songs/Unknown Artist - Stand By Me.pdf,Various Artists/Various Artists - All Time Best Collection Vol 3/Unknown Artist - Stand By Me.pdf,unique_in_other,152199,,,
Various Artists,Various Artists - All Time Best Collection Vol 3,All Time Best Collection Vol 3,"Words By Hal David, Music By John Barry - We Have All The Time In The World.pdf","Various Artists/All Time Best Collection Vol 3/Songs/Words By Hal David, Music By John Barry - We Have All The Time In The World.pdf","Various Artists/Various Artists - All Time Best Collection Vol 3/Words By Hal David, Music By John Barry - We Have All The Time In The World.pdf",unique_in_other,92779,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Becky Hobbs And Don Goodman - Angels Among Us.pdf,Various Artists/Best In Country Sheet Music/Songs/Becky Hobbs And Don Goodman - Angels Among Us.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Becky Hobbs And Don Goodman - Angels Among Us.pdf,unique_in_other,142434,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Bill Conti - Lane's Theme.pdf,Various Artists/Best In Country Sheet Music/Songs/Bill Conti - Lane's Theme.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Bill Conti - Lane's Theme.pdf,unique_in_other,110595,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Bill Mack - Blue.pdf,Various Artists/Best In Country Sheet Music/Songs/Bill Mack - Blue.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Bill Mack - Blue.pdf,unique_in_other,83811,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Craig Martin And Larry W. Johnson - Don't Take The Girl.pdf,Various Artists/Best In Country Sheet Music/Songs/Craig Martin And Larry W. Johnson - Don't Take The Girl.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Craig Martin And Larry W. Johnson - Don't Take The Girl.pdf,unique_in_other,108657,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Dolly Parton - I Will Always Love You.pdf,Various Artists/Best In Country Sheet Music/Songs/Dolly Parton - I Will Always Love You.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Dolly Parton - I Will Always Love You.pdf,unique_in_other,165263,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Dwight Yoakam - Pocket Of A Clown.pdf,Various Artists/Best In Country Sheet Music/Songs/Dwight Yoakam - Pocket Of A Clown.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Songs/Dwight Yoakam - Pocket Of A Clown.pdf,smaller_in_other,,80731,688979,608248
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,From The Warner Bros. Film -pure Country- By Steve Dorff And Eric Katz - I Cross My Heart.pdf,Various Artists/Best In Country Sheet Music/Songs/From The Warner Bros. Film -pure Country- By Steve Dorff And Eric Katz - I Cross My Heart.pdf,Various Artists/Various Artists - Best In Country Sheet Music/From The Warner Bros. Film -pure Country- By Steve Dorff And Eric Katz - I Cross My Heart.pdf,unique_in_other,122910,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Gary Baker And Frank Myers - I Swear.pdf,Various Artists/Best In Country Sheet Music/Songs/Gary Baker And Frank Myers - I Swear.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Songs/Gary Baker And Frank Myers - I Swear.pdf,smaller_in_other,,120361,554033,433672
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,"Gary Baker, Jerry Adams And Frank J. Myers - Years From Here.pdf","Various Artists/Best In Country Sheet Music/Songs/Gary Baker, Jerry Adams And Frank J. Myers - Years From Here.pdf","Various Artists/Various Artists - Best In Country Sheet Music/Gary Baker, Jerry Adams And Frank J. Myers - Years From Here.pdf",unique_in_other,97635,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,"Karen Staley, Danny Mayo And Dickey Lee - The Keeper Of The Stars.pdf","Various Artists/Best In Country Sheet Music/Songs/Karen Staley, Danny Mayo And Dickey Lee - The Keeper Of The Stars.pdf","Various Artists/Various Artists - Best In Country Sheet Music/Karen Staley, Danny Mayo And Dickey Lee - The Keeper Of The Stars.pdf",unique_in_other,121802,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Kent Blazy And Garth Brooks - If Tomorrow Never Comes.pdf,Various Artists/Best In Country Sheet Music/Songs/Kent Blazy And Garth Brooks - If Tomorrow Never Comes.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Kent Blazy And Garth Brooks - If Tomorrow Never Comes.pdf,unique_in_other,100342,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,"Larry B. Bastian, Pat Alger And Garth Brooks - Unanswered Prayers.pdf","Various Artists/Best In Country Sheet Music/Songs/Larry B. Bastian, Pat Alger And Garth Brooks - Unanswered Prayers.pdf","Various Artists/Various Artists - Best In Country Sheet Music/Larry B. Bastian, Pat Alger And Garth Brooks - Unanswered Prayers.pdf",unique_in_other,119881,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Mike Reid - Forever's As Far As I'll Go.pdf,Various Artists/Best In Country Sheet Music/Songs/Mike Reid - Forever's As Far As I'll Go.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Mike Reid - Forever's As Far As I'll Go.pdf,unique_in_other,89798,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Paul Brandt - I Do.pdf,Various Artists/Best In Country Sheet Music/Songs/Paul Brandt - I Do.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Paul Brandt - I Do.pdf,unique_in_other,129436,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Rick Bowles And Will Robinson - Long As I Live.pdf,Various Artists/Best In Country Sheet Music/Songs/Rick Bowles And Will Robinson - Long As I Live.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Rick Bowles And Will Robinson - Long As I Live.pdf,unique_in_other,162326,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Shania Twain And Robert John -mutt- Lange - Any Man Of Mine.pdf,Various Artists/Best In Country Sheet Music/Songs/Shania Twain And Robert John -mutt- Lange - Any Man Of Mine.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Shania Twain And Robert John -mutt- Lange - Any Man Of Mine.pdf,unique_in_other,195456,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Shania Twain And Robert John -mutt- Lange - No One Needs To Know.pdf,Various Artists/Best In Country Sheet Music/Songs/Shania Twain And Robert John -mutt- Lange - No One Needs To Know.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Shania Twain And Robert John -mutt- Lange - No One Needs To Know.pdf,unique_in_other,120714,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Skip Ewing And Donny Kees - I'm Not Supposed To Love You Anymore.pdf,Various Artists/Best In Country Sheet Music/Songs/Skip Ewing And Donny Kees - I'm Not Supposed To Love You Anymore.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Songs/Skip Ewing And Donny Kees - I'm Not Supposed To Love You Anymore.pdf,smaller_in_other,,161116,433452,272336
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Steve Bogard And Jeff Stevens - Carried Away.pdf,Various Artists/Best In Country Sheet Music/Songs/Steve Bogard And Jeff Stevens - Carried Away.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Steve Bogard And Jeff Stevens - Carried Away.pdf,unique_in_other,96660,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,"Steve Diamond, Marrietta Derby And Jennifer Kimball - I Can Love You Like That.pdf","Various Artists/Best In Country Sheet Music/Songs/Steve Diamond, Marrietta Derby And Jennifer Kimball - I Can Love You Like That.pdf","Various Artists/Various Artists - Best In Country Sheet Music/Songs/Steve Diamond, Marrietta Derby And Jennifer Kimball - I Can Love You Like That.pdf",smaller_in_other,,122889,761179,638290
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Tom Semrick And Rob Regan - Thinkin' About You.pdf,Various Artists/Best In Country Sheet Music/Songs/Tom Semrick And Rob Regan - Thinkin' About You.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Tom Semrick And Rob Regan - Thinkin' About You.pdf,unique_in_other,116128,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Tony Arata - The Dance.pdf,Various Artists/Best In Country Sheet Music/Songs/Tony Arata - The Dance.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Songs/Tony Arata - The Dance.pdf,smaller_in_other,,92020,364907,272887
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Victoria Shaw And Garth Brooks - The River.pdf,Various Artists/Best In Country Sheet Music/Songs/Victoria Shaw And Garth Brooks - The River.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Victoria Shaw And Garth Brooks - The River.pdf,unique_in_other,155352,,,
Various Artists,Various Artists - Best In Country Sheet Music,Best In Country Sheet Music,Vince Gill - Go Rest High On That Mountain.pdf,Various Artists/Best In Country Sheet Music/Songs/Vince Gill - Go Rest High On That Mountain.pdf,Various Artists/Various Artists - Best In Country Sheet Music/Vince Gill - Go Rest High On That Mountain.pdf,unique_in_other,75307,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Bon Jovi - Bad Medicine.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Bon Jovi - Bad Medicine.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Songs/Bon Jovi - Bad Medicine.pdf,smaller_in_other,,2771883,23885944,21114061
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Bon Jovi - You Give Love A Bad Name.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Bon Jovi - You Give Love A Bad Name.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Songs/Bon Jovi - You Give Love A Bad Name.pdf,smaller_in_other,,3357513,3357514,1
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Def Leppard - Love Bites.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Def Leppard - Love Bites.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Def Leppard - Love Bites.pdf,unique_in_other,2486829,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Elton John - Nikita.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Elton John - Nikita.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Elton John - Nikita.pdf,unique_in_other,2077918,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],George Michael - Faith.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/George Michael - Faith.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/George Michael - Faith.pdf,unique_in_other,3518791,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],J. Geils Band - Centerfold.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/J. Geils Band - Centerfold.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/J. Geils Band - Centerfold.pdf,unique_in_other,2478011,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Joan Jett - I Love Rock 'n Roll.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Joan Jett - I Love Rock 'n Roll.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Joan Jett - I Love Rock 'n Roll.pdf,unique_in_other,2024767,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Michael Sembello - Maniac.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Michael Sembello - Maniac.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Michael Sembello - Maniac.pdf,unique_in_other,2205603,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Pat Benatar - Love Is A Battlefield.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Pat Benatar - Love Is A Battlefield.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Pat Benatar - Love Is A Battlefield.pdf,unique_in_other,2446896,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Poison - Every Rose Has Its Thorn.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Poison - Every Rose Has Its Thorn.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Poison - Every Rose Has Its Thorn.pdf,unique_in_other,2703522,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Simple Minds - Don't You (forget About Me).pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Simple Minds - Don't You (forget About Me).pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Songs/Simple Minds - Don't You (forget About Me).pdf,smaller_in_other,,1859568,2538151,678583
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Sting - If You Love Somebody Set Them Free.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Sting - If You Love Somebody Set Them Free.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Sting - If You Love Somebody Set Them Free.pdf,unique_in_other,2163909,,,
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],The Police - Every Breath You Take.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/The Police - Every Breath You Take.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Songs/The Police - Every Breath You Take.pdf,smaller_in_other,,4840687,8434961,3594274
Various Artists,Various Artists - Best Of 80s Rock [pvg],Best Of 80s Rock [pvg],Thompson Twins - Hold Me Now.pdf,Various Artists/Best Of 80s Rock [pvg]/Songs/Thompson Twins - Hold Me Now.pdf,Various Artists/Various Artists - Best Of 80s Rock [pvg]/Thompson Twins - Hold Me Now.pdf,unique_in_other,1697253,,,
Various Artists,Various Artists - Best Of The 70s & 80s [solo Piano],Best Of The 70s & 80s [solo Piano],(best That You Can Do) - Arthur's Theme.pdf,Various Artists/Best Of The 70s & 80s [solo Piano]/Songs/(best That You Can Do) - Arthur's Theme.pdf,Various Artists/Various Artists - Best Of The 70s & 80s [solo Piano]/(best That You Can Do) - Arthur's Theme.pdf,unique_in_other,109195,,,
Various Artists,Various Artists - Best Of The 70s & 80s [solo Piano],Best Of The 70s & 80s [solo Piano],(both To Each Other) - Friends & Lovers.pdf,Various Artists/Best Of The 70s & 80s [solo Piano]/Songs/(both To Each Other) - Friends & Lovers.pdf,Various Artists/Various Artists - Best Of The 70s & 80s [solo Piano]/(both To Each Other) - Friends & Lovers.pdf,unique_in_other,127972,,,
