"Artist","BookName","SourcePath","HasFolder","HasPDFs","Status"
"_Broadway Shows","Various Artists - Chicago (1975)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Chicago (1975).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Dear Evan Hansen (PVG)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Dear Evan Hansen (PVG).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Dirty Rotten Scoundrels (Piano-Vocal)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Dirty Rotten Scoundrels (Piano-Vocal).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Evita  [Conductor Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Evita  [Conductor Score].pdf","False","False","Missing"
"_Broadway Shows","Various Artists - Evita [Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Evita [Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Footloose [Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Footloose [Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Grease [1994 Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Grease [1994 Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Grease [2003 Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Grease [2003 Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Hair (rev 1995) - Piano Conductor Score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Hair (rev 1995) - Piano Conductor Score.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - High School Musical 1 [Libretto]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - High School Musical 1 [Libretto].pdf","False","False","Missing"
"_Broadway Shows","Various Artists - High School Musical [score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - High School Musical [score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Jesus Christ Superstar","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Jesus Christ Superstar.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Legally Blonde - score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Legally Blonde - score.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Les Miserables - Full Score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Les Miserables - Full Score.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Les Miserables - Piano-Conductor (complete)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Les Miserables - Piano-Conductor (complete).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Les Miserables - Piano-Conductor","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Les Miserables - Piano-Conductor.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Lion King [Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Lion King [Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Little Mermaid Workshop score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Little Mermaid Workshop score.PDF","True","True","Complete"
"_Broadway Shows","Various Artists - Little Shop Of Horrors (Broadway)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Little Shop Of Horrors (Broadway).pdf","False","False","Missing"
"_Broadway Shows","Various Artists - Little Shop of Horrors (original)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Little Shop of Horrors (original).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Little Shop of Horrors Script","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Little Shop of Horrors Script.pdf","False","False","Missing"
"_Broadway Shows","Various Artists - Mary Poppins","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Mary Poppins.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Phantom of Opera [SATB]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Phantom of Opera [SATB].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Phantom of the Opera [Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Phantom of the Opera [Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Phantom of the Opera","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Phantom of the Opera.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Rent [Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Rent [Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Rocky Horror Show Revised - Full Score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Rocky Horror Show Revised - Full Score.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Rocky Horror Show","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Rocky Horror Show.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Seussical - TYA","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Seussical - TYA.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Seussical [Piano-Conductor]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Seussical [Piano-Conductor].pdf","False","False","Missing"
"_Broadway Shows","Various Artists - Seussical [PV Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Seussical [PV Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Shrek The Musical","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Shrek The Musical.pdf","False","False","Missing"
"_Broadway Shows","Various Artists - Sound of Music (Vocal Selections)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Sound of Music (Vocal Selections).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Sound of Music","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Sound of Music.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Spamalot","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Spamalot.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Sweeney Todd Vocal Score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Sweeney Todd Vocal Score.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - The Hobbit Score","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - The Hobbit Score.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - The Ultimate BROADWAY fakebook","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - The Ultimate BROADWAY fakebook.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Wicked [PVG]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Wicked [PVG].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Wicked [Score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Wicked [Score].pdf","True","False","Empty"
"_Broadway Shows","Various Artists - Wizard Of Oz (RSC Piano-Conductor)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Wizard Of Oz (RSC Piano-Conductor).pdf","True","True","Complete"
"_Broadway Shows","Various Artists - Wizard Of Oz - Piano Conductor","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - Wizard Of Oz - Piano Conductor.pdf","True","True","Complete"
"_Broadway Shows","Various Artists - You're A Good Man Charlie Brown (Score)","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - You're A Good Man Charlie Brown (Score).pdf","False","False","Missing"
"_Broadway Shows","Various Artists - You're A Good Man Charlie Brown [revival] [score]","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Various Artists - You're A Good Man Charlie Brown [revival] [score].pdf","True","False","Empty"
"_Broadway Shows","Wicked Workshop","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Books\Wicked Workshop.pdf","False","False","Missing"
"Steven Sondheim","Steven Sondheim - All Sondheim Volume 2 BOOK","C:\Work\AWSMusic\SheetMusic\_Broadway Shows\Steven Sondheim\Books\Steven Sondheim - All Sondheim Volume 2 BOOK.pdf","False","False","Missing"
"Disney","Beauty and the Beast [PVG]","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Beauty and the Beast [PVG].pdf","False","False","Missing"
"Disney","Brother Bear (Disney)","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Brother Bear (Disney).pdf","False","False","Missing"
"Disney","Disney Collection (Songs out of order)","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Disney Collection (Songs out of order).pdf","False","False","Missing"
"Disney","High School Musical - Breaking Free - Piano Sheet Music","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\High School Musical - Breaking Free - Piano Sheet Music.pdf","False","False","Missing"
"Disney","Kasha & Hirschorn - Pete's Dragon","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Kasha & Hirschorn - Pete's Dragon.pdf","False","False","Missing"
"Disney","Mary Poppins","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Mary Poppins.pdf","False","False","Missing"
"Disney","Mulan","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Mulan.pdf","False","False","Missing"
"Disney","Pirates of the Caribbean [Book 1 - The Curse of the Black Pearl]","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Pirates of the Caribbean [Book 1 - The Curse of the Black Pearl].pdf","False","False","Missing"
"Disney","Pirates of the Caribbean [Book 2 - Dead Man's Chest]","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Pirates of the Caribbean [Book 2 - Dead Man's Chest].pdf","False","False","Missing"
"Disney","Spirited Away (Disney) (2001)","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Spirited Away (Disney) (2001).pdf","False","False","Missing"
"Disney","The New Illustrated Treasury of Disney Songs","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\The New Illustrated Treasury of Disney Songs.pdf","False","False","Missing"
"Disney","The New Illustrated Treasury of Disney","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\The New Illustrated Treasury of Disney.pdf","False","False","Missing"
"Disney","Various Artists - Disney Duets","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Various Artists - Disney Duets.pdf","False","False","Missing"
"Disney","Various Artists - Disney Fake Book","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Various Artists - Disney Fake Book.pdf","False","False","Missing"
"Disney","Various Artists - Disney Solos For Violin","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Disney\Books\Various Artists - Disney Solos For Violin.pdf","False","False","Missing"
"John Williams","John Williams - Greatest Hits","C:\Work\AWSMusic\SheetMusic\_Movie and TV\John Williams\Books\John Williams - Greatest Hits.pdf","False","False","Missing"
"John Williams","John Williams - Star Wars Episode I - The Phantom Menace","C:\Work\AWSMusic\SheetMusic\_Movie and TV\John Williams\Books\John Williams - Star Wars Episode I - The Phantom Menace.pdf","False","False","Missing"
"John Williams","John Williams - Star Wars Episode II - Attack Of The Clones (lite)","C:\Work\AWSMusic\SheetMusic\_Movie and TV\John Williams\Books\John Williams - Star Wars Episode II - Attack Of The Clones (lite).pdf","False","False","Missing"
"John Williams","John Williams - Star Wars Episode III - Revenge Of The Sith.(Incomplete Grab).","C:\Work\AWSMusic\SheetMusic\_Movie and TV\John Williams\Books\John Williams - Star Wars Episode III - Revenge Of The Sith.(Incomplete Grab)..pdf","False","False","Missing"
"John Williams","John Williams - Star Wars Trilogy","C:\Work\AWSMusic\SheetMusic\_Movie and TV\John Williams\Books\John Williams - Star Wars Trilogy.pdf","False","False","Missing"
"John Williams","Star Wars Suite (John Williams - full Score - Hal Leonard)","C:\Work\AWSMusic\SheetMusic\_Movie and TV\John Williams\Books\Star Wars Suite (John Williams - full Score - Hal Leonard).pdf","False","False","Missing"
"John Williams","Various Artists - Music From The Movies The Adventure Collection","C:\Work\AWSMusic\SheetMusic\_Movie and TV\John Williams\Books\Various Artists - Music From The Movies The Adventure Collection.pdf","False","False","Missing"
"John Williams","Various Artists - Music From The Movies The Animated Collection","C:\Work\AWSMusic\SheetMusic\_Movie and TV\John Williams\Books\Various Artists - Music From The Movies The Animated Collection.pdf","False","False","Missing"
"Others","Budget Books - Movie Songs","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Budget Books - Movie Songs.pdf","False","False","Missing"
"Others","Randy Newman - Toy Story 2","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Randy Newman - Toy Story 2.pdf","False","False","Missing"
"Others","The Wizard of Oz Script","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\The Wizard of Oz Script.pdf","False","False","Missing"
"Others","Theme from rocky and otther big hits","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Theme from rocky and otther big hits.pdf","False","False","Missing"
"Others","Various Artists - 100 of the best movie songs ever","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - 100 of the best movie songs ever.pdf","False","False","Missing"
"Others","Various Artists - Book Of Great TV Hits","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Book Of Great TV Hits.pdf","False","False","Missing"
"Others","Various Artists - Box Office Themes Vol. 1","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Box Office Themes Vol. 1.pdf","False","False","Missing"
"Others","Various Artists - Complete TV and Film","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Complete TV and Film.pdf","False","False","Missing"
"Others","Various Artists - Decades of Film '70s","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Decades of Film '70s.pdf","False","False","Missing"
"Others","Various Artists - Decades of Film '80s","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Decades of Film '80s.pdf","False","False","Missing"
"Others","Various Artists - Decades of Film '90s","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Decades of Film '90s.pdf","False","False","Missing"
"Others","Various Artists - Eddie and  the Cruisers","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Eddie and  the Cruisers.pdf","False","False","Missing"
"Others","Various Artists - Film Book","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Film Book.pdf","False","False","Missing"
"Others","Various Artists - Film Music for Solo Piano (2)","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Film Music for Solo Piano (2).pdf","False","False","Missing"
"Others","Various Artists - Film Music For Solo Piano","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Film Music For Solo Piano.pdf","False","False","Missing"
"Others","Various Artists - Frozen - Let It Go (Movie Version)","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Frozen - Let It Go (Movie Version).pdf","False","False","Missing"
"Others","Various Artists - High School Musical 1","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - High School Musical 1.pdf","False","False","Missing"
"Others","Various Artists - High School Musical 2","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - High School Musical 2.pdf","False","False","Missing"
"Others","Various Artists - Little Mermaid","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Little Mermaid.pdf","False","False","Missing"
"Others","Various Artists - Love Songs from the Movies","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Love Songs from the Movies.pdf","False","False","Missing"
"Others","Various Artists - Movie Fakebook","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Movie Fakebook.pdf","False","False","Missing"
"Others","Various Artists - Movie Love Songs [Book]","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Movie Love Songs [Book].pdf","False","False","Missing"
"Others","Various Artists - Movie Melodies - The Very Best Of Movie Songs","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Movie Melodies - The Very Best Of Movie Songs.pdf","False","False","Missing"
"Others","Various Artists - Movie Songs Of The 90s Vol 2","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Movie Songs Of The 90s Vol 2.pdf","False","False","Missing"
"Others","Various Artists - Piano Solos Film Music - The Costume Drama Collection","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Piano Solos Film Music - The Costume Drama Collection.pdf","False","False","Missing"
"Others","Various Artists - Pirates Of The Caribbean At World's End","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Pirates Of The Caribbean At World's End.pdf","False","False","Missing"
"Others","Various Artists - Shrek 1","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Shrek 1.pdf","False","False","Missing"
"Others","Various Artists - Shrek 2","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Shrek 2.pdf","False","False","Missing"
"Others","Various Artists - Shrek 3","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Shrek 3.pdf","False","False","Missing"
"Others","Various Artists - Star Trek (Piano Solo)","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek (Piano Solo).pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Complete Star Trek Theme Music","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Complete Star Trek Theme Music.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Complete Theme Music (Piano Solo)","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Complete Theme Music (Piano Solo).pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Deep Space Nine","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Deep Space Nine.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Enterprise","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Enterprise.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - First Contact","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - First Contact.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Generations","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Generations.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Insurrection","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Insurrection.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Star Trek  The Motion Picture","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Star Trek  The Motion Picture.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Star Trek","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Star Trek.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - The Final Frontier","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - The Final Frontier.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - The Next Generation","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - The Next Generation.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - The Search For Spock","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - The Search For Spock.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - The Undiscovered Country","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - The Undiscovered Country.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - The Voyage Home","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - The Voyage Home.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - The Wrath of Khan","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - The Wrath of Khan.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Them from Search for Spock","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Them from Search for Spock.pdf","False","False","Missing"
"Others","Various Artists - Star Trek - Voyager","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Star Trek - Voyager.pdf","False","False","Missing"
"Others","Various Artists - The Big Book Of Movie Music","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - The Big Book Of Movie Music.pdf","False","False","Missing"
"Others","Various Artists - The Simpsons - Simpsons Songbook","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - The Simpsons - Simpsons Songbook.pdf","False","False","Missing"
"Others","Various Artists - The TV Fakebook","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - The TV Fakebook.pdf","False","False","Missing"
"Others","Various Artists - Top Movie Hits","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Top Movie Hits.pdf","False","False","Missing"
"Others","Various Artists - TV Detective - Themes For Solo Piano","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - TV Detective - Themes For Solo Piano.pdf","False","False","Missing"
"Others","Various Artists - TV Fakebook 2nd Ed","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - TV Fakebook 2nd Ed.pdf","False","False","Missing"
"Others","Various Artists - Ultimate TV Showstoppers","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Ultimate TV Showstoppers.pdf","False","False","Missing"
"Others","Various Artists - Warner Bros 75th Anniversary","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Warner Bros 75th Anniversary.pdf","False","False","Missing"
"Others","Various Artists - Wizard Of Oz [Book]","C:\Work\AWSMusic\SheetMusic\_Movie and TV\Others\Books\Various Artists - Wizard Of Oz [Book].pdf","False","False","Missing"
