"Artist","ProcessedFolder","SongCount","HasSourceBook","SourceBookName","ProcessedPath"
"James Blunt","Back To Bedlam [book]","1","True","James Blunt - Back to Bedlam [Book]","C:\Work\AWSMusic\ProcessedSongs\James Blunt\Back To Bedlam [book]"
"James Blunt","James Blunt - All The Lost Souls [book]","3","False","","C:\Work\AWSMusic\ProcessedSongs\James Blunt\James Blunt - All The Lost Souls [book]"
"James Blunt","James Blunt - Back To Bedlam [book]","1","False","","C:\Work\AWSMusic\ProcessedSongs\James Blunt\James Blunt - Back To Bedlam [book]"
"James Taylor","Classic [guitar]","15","True","James Taylor - Classic [Guitar]","C:\Work\AWSMusic\ProcessedSongs\James Taylor\Classic [guitar]"
"James Taylor","Classics (guitar Tab)","15","True","James Taylor - Classics (guitar tab)","C:\Work\AWSMusic\ProcessedSongs\James Taylor\Classics (guitar Tab)"
"James Taylor","Guitar Songbook","24","True","James Taylor - Guitar Songbook","C:\Work\AWSMusic\ProcessedSongs\James Taylor\Guitar Songbook"
"James Taylor","James Taylor - Classic [guitar]","11","False","","C:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor - Classic [guitar]"
"James Taylor","James Taylor - Classics (guitar Tab)","10","False","","C:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor - Classics (guitar Tab)"
"James Taylor","James Taylor - Guitar Songbook","14","False","","C:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor - Guitar Songbook"
"James Taylor","James Taylor - James Taylor [pvg Book]","12","False","","C:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor - James Taylor [pvg Book]"
"James Taylor","James Taylor - James Taylor Songbook","18","False","","C:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor - James Taylor Songbook"
"James Taylor","James Taylor - That's Why I'm Here [pvg Book]","6","False","","C:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor - That's Why I'm Here [pvg Book]"
"James Taylor","James Taylor [pvg Book]","21","True","James Taylor - James Taylor [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor [pvg Book]"
"James Taylor","James Taylor Songbook","24","True","James Taylor - James Taylor Songbook","C:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor Songbook"
"James Taylor","That's Why I'm Here [pvg Book]","10","True","James Taylor - That's Why I'm Here [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\James Taylor\That's Why I'm Here [pvg Book]"
"Jim Croce","Acoustic Fingerstyle Video Guitar Lessons","1","True","Jim Croce - Acoustic Fingerstyle Video Guitar Lessons","C:\Work\AWSMusic\ProcessedSongs\Jim Croce\Acoustic Fingerstyle Video Guitar Lessons"
"Jim Croce","Jim Croce - Acoustic Fingerstyle Video Guitar Lessons","1","False","","C:\Work\AWSMusic\ProcessedSongs\Jim Croce\Jim Croce - Acoustic Fingerstyle Video Guitar Lessons"
"Jimmy Buffet","Jimmy Buffett - Barometer Soup [pvg Book]","9","True","Jimmy Buffett - Barometer Soup [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Barometer Soup [pvg Book]"
"Jimmy Buffet","Jimmy Buffett - Fruitcakes [pvg Book]","9","True","Jimmy Buffett - Fruitcakes [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Fruitcakes [pvg Book]"
"Joe Cocker","Best Of","16","True","Joe Cocker - Best Of","C:\Work\AWSMusic\ProcessedSongs\Joe Cocker\Best Of"
"Joe Cocker","Mad Dogs And Englishmen [book]","16","True","Joe Cocker - Mad Dogs And Englishmen [Book]","C:\Work\AWSMusic\ProcessedSongs\Joe Cocker\Mad Dogs And Englishmen [book]"
"Joe Cocker","Songbook","1","True","Joe Cocker - Songbook","C:\Work\AWSMusic\ProcessedSongs\Joe Cocker\Songbook"
"John Denver","Anthology","53","True","John Denver - Anthology","C:\Work\AWSMusic\ProcessedSongs\John Denver\Anthology"
"John Denver","Anthology [pvg]","53","True","John Denver - Anthology [PVG]","C:\Work\AWSMusic\ProcessedSongs\John Denver\Anthology [pvg]"
"John Denver","Best Of [easy Piano]","18","True","John Denver - Best Of [Easy Piano]","C:\Work\AWSMusic\ProcessedSongs\John Denver\Best Of [easy Piano]"
"John Denver","I Want To Live [pvg Book]","11","True","John Denver - I Want To Live [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\John Denver\I Want To Live [pvg Book]"
"John Denver","John Denver - Anthology","19","False","","C:\Work\AWSMusic\ProcessedSongs\John Denver\John Denver - Anthology"
"John Denver","John Denver - Anthology [pvg]","15","False","","C:\Work\AWSMusic\ProcessedSongs\John Denver\John Denver - Anthology [pvg]"
"John Denver","John Denver - Best Of [easy Piano]","6","False","","C:\Work\AWSMusic\ProcessedSongs\John Denver\John Denver - Best Of [easy Piano]"
"John Denver","John Denver - I Want To Live [pvg Book]","5","False","","C:\Work\AWSMusic\ProcessedSongs\John Denver\John Denver - I Want To Live [pvg Book]"
"John Denver","John Denver - The Authentic Guitar Style Of","5","False","","C:\Work\AWSMusic\ProcessedSongs\John Denver\John Denver - The Authentic Guitar Style Of"
"John Denver","The Authentic Guitar Style Of","12","True","John Denver - The Authentic Guitar Style Of.","C:\Work\AWSMusic\ProcessedSongs\John Denver\The Authentic Guitar Style Of"
"John Lennon","Collection","3","True","John Lennon - Collection","C:\Work\AWSMusic\ProcessedSongs\John Lennon\Collection"
"John Lennon","Greatest Hits","15","True","John Lennon - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\John Lennon\Greatest Hits"
"Joni Mitchell","Joni Mitchell Songbook Complete Vol1 1966-1970","28","True","Joni Mitchell Songbook Complete Vol1 1966-1970","C:\Work\AWSMusic\ProcessedSongs\Joni Mitchell\Joni Mitchell Songbook Complete Vol1 1966-1970"
"Joni Mitchell","The Best Of [pvg]","10","True","Joni Mitchell - The Best Of [PVG]","C:\Work\AWSMusic\ProcessedSongs\Joni Mitchell\The Best Of [pvg]"
"Journey","Complete","68","True","Journey - Complete","C:\Work\AWSMusic\ProcessedSongs\Journey\Complete"
"Journey","Complete Songbook","68","True","Journey - Complete Songbook","C:\Work\AWSMusic\ProcessedSongs\Journey\Complete Songbook"
"Journey","Frontiers [jap Band Score]","1","True","Journey - Frontiers [Jap Band Score]","C:\Work\AWSMusic\ProcessedSongs\Journey\Frontiers [jap Band Score]"
"Journey","Greatest Hits","6","True","Journey - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Journey\Greatest Hits"
"Journey","Greatest Hits (book)","5","True","Journey - Greatest Hits (Book)","C:\Work\AWSMusic\ProcessedSongs\Journey\Greatest Hits (book)"
"Journey","Journey - Complete","24","False","","C:\Work\AWSMusic\ProcessedSongs\Journey\Journey - Complete"
"Journey","Journey - Complete Songbook","24","False","","C:\Work\AWSMusic\ProcessedSongs\Journey\Journey - Complete Songbook"
"Journey","Journey - Greatest Hits (book)","4","False","","C:\Work\AWSMusic\ProcessedSongs\Journey\Journey - Greatest Hits (book)"
"Journey","Journey - Superbest [jap Band Score]","1","False","","C:\Work\AWSMusic\ProcessedSongs\Journey\Journey - Superbest [jap Band Score]"
"Journey","Superbest [jap Band Score]","15","True","Journey - Superbest [Jap Band Score]","C:\Work\AWSMusic\ProcessedSongs\Journey\Superbest [jap Band Score]"
"Journey","The Guitar Collection","16","True","Journey - The Guitar Collection","C:\Work\AWSMusic\ProcessedSongs\Journey\The Guitar Collection"
"Judy Garland","Songbook","13","True","Judy Garland - Songbook","C:\Work\AWSMusic\ProcessedSongs\Judy Garland\Songbook"
"Katy Perry","Katy Perry - One Of The Boys [pvg Book]","6","False","","C:\Work\AWSMusic\ProcessedSongs\Katy Perry\Katy Perry - One Of The Boys [pvg Book]"
"Katy Perry","One Of The Boys [pvg Book]","12","True","Katy Perry - One Of The Boys [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Katy Perry\One Of The Boys [pvg Book]"
"Kelly Clarkson","Breakaway (book)","2","True","Kelly Clarkson - Breakaway (Book)","C:\Work\AWSMusic\ProcessedSongs\Kelly Clarkson\Breakaway (book)"
"Kelly Clarkson","Kelly Clarkson - Breakaway (book)","4","False","","C:\Work\AWSMusic\ProcessedSongs\Kelly Clarkson\Kelly Clarkson - Breakaway (book)"
"Kenny Rogers","Love Or Something Like It [book]","10","True","Kenny Rogers - Love or Something Like It [Book]","C:\Work\AWSMusic\ProcessedSongs\Kenny Rogers\Love Or Something Like It [book]"
"Kinks","Best Of [score]","12","True","Kinks - Best Of [Score]","C:\Work\AWSMusic\ProcessedSongs\Kinks\Best Of [score]"
"Kinks","Best Of The Kinks [score]","12","True","Kinks - Best Of The Kinks [Score]","C:\Work\AWSMusic\ProcessedSongs\Kinks\Best Of The Kinks [score]"
"Kinks","Great Songs Of Kinks","8","True","Kinks - Great Songs of Kinks","C:\Work\AWSMusic\ProcessedSongs\Kinks\Great Songs Of Kinks"
"Kinks","Guitar Legends [guitar]","9","True","Kinks - Guitar Legends [Guitar]","C:\Work\AWSMusic\ProcessedSongs\Kinks\Guitar Legends [guitar]"
"Kinks","Guitar Legends [tab]","9","True","Kinks - Guitar Legends [Tab]","C:\Work\AWSMusic\ProcessedSongs\Kinks\Guitar Legends [tab]"
"Kinks","Jam With The Kinks [tab]","8","True","Kinks - Jam With The Kinks [Tab]","C:\Work\AWSMusic\ProcessedSongs\Kinks\Jam With The Kinks [tab]"
"Kinks","Kinks - Best Of [score]","9","False","","C:\Work\AWSMusic\ProcessedSongs\Kinks\Kinks - Best Of [score]"
"Kinks","Kinks - Great Songs Of Kinks","5","False","","C:\Work\AWSMusic\ProcessedSongs\Kinks\Kinks - Great Songs Of Kinks"
"Led Zepplin","Led Zeppelin - Led Zeppelin Ii","1","True","Led Zeppelin - Led Zeppelin II","C:\Work\AWSMusic\ProcessedSongs\Led Zepplin\Led Zeppelin - Led Zeppelin Ii"
"Led Zepplin","Led Zeppelin - Over The Hills And Far Away [pvg]","1","True","Led Zeppelin - Over The Hills And Far Away [PVG]","C:\Work\AWSMusic\ProcessedSongs\Led Zepplin\Led Zeppelin - Over The Hills And Far Away [pvg]"
"Lynyrd Skynyrd","Lynyrd Skynyrd - The New Best Of [guitar Tab]","6","False","","C:\Work\AWSMusic\ProcessedSongs\Lynyrd Skynyrd\Lynyrd Skynyrd - The New Best Of [guitar Tab]"
"Lynyrd Skynyrd","The New Best Of [guitar Tab]","5","True","Lynyrd Skynyrd - The New Best Of [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Lynyrd Skynyrd\The New Best Of [guitar Tab]"
"Meatloaf","Bat Out Of Hell","1","True","MeatLoaf - Bat Out Of Hell","C:\Work\AWSMusic\ProcessedSongs\Meatloaf\Bat Out Of Hell"
"Meatloaf","Meatloaf - Bat Out Of Hell","2","False","","C:\Work\AWSMusic\ProcessedSongs\Meatloaf\Meatloaf - Bat Out Of Hell"
"Melissa Etheridge","Songbook","10","True","Melissa Etheridge - Songbook","C:\Work\AWSMusic\ProcessedSongs\Melissa Etheridge\Songbook"
"Michael Jackson","Great Songs Of [pvg]","10","True","Michael Jackson - Great Songs Of [PVG]","C:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Great Songs Of [pvg]"
"Michael Jackson","Michael Jackson - Great Songs Of [pvg]","3","False","","C:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Michael Jackson - Great Songs Of [pvg]"
"Michael Jackson","Michael Jackson - Number Ones","8","False","","C:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Michael Jackson - Number Ones"
"Michael Jackson","Michael Jackson - The Great Songs Of","5","False","","C:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Michael Jackson - The Great Songs Of"
"Michael Jackson","Number Ones","18","True","Michael Jackson - Number Ones","C:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Number Ones"
"Michael Jackson","Number Ones [book]","18","True","Michael Jackson - Number Ones [Book]","C:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Number Ones [book]"
"Michael Jackson","The Great Songs Of","10","True","Michael Jackson - The Great Songs Of","C:\Work\AWSMusic\ProcessedSongs\Michael Jackson\The Great Songs Of"
"Michael Jackson","Thriller (the Complete Song Book)","10","True","Michael Jackson - Thriller (The Complete Song Book)","C:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Thriller (the Complete Song Book)"
"Monkees","Greatest Hits","11","True","Monkees - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Monkees\Greatest Hits"
"Moody Blues","Greatest Hits [pvg]","11","True","Moody Blues - Greatest Hits [PVG]","C:\Work\AWSMusic\ProcessedSongs\Moody Blues\Greatest Hits [pvg]"
"Moody Blues","Keys Of Kingdom [band Score]","12","True","Moody Blues - Keys Of Kingdom [Band Score]","C:\Work\AWSMusic\ProcessedSongs\Moody Blues\Keys Of Kingdom [band Score]"
"Neil Diamond","Neil Diamond - The Essential Neil Diamond","15","False","","C:\Work\AWSMusic\ProcessedSongs\Neil Diamond\Neil Diamond - The Essential Neil Diamond"
"Neil Diamond","The Essential Neil Diamond","40","True","Neil Diamond - The Essential Neil Diamond","C:\Work\AWSMusic\ProcessedSongs\Neil Diamond\The Essential Neil Diamond"
"Neil Young","After The Goldrush [pvg Book]","10","True","Neil Young - After the Goldrush [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Neil Young\After The Goldrush [pvg Book]"
"Neil Young","Decade","22","True","Neil Young - Decade","C:\Work\AWSMusic\ProcessedSongs\Neil Young\Decade"
"Neil Young","Decade [pvg Book]","22","True","Neil Young - Decade [PVG Book] ","C:\Work\AWSMusic\ProcessedSongs\Neil Young\Decade [pvg Book]"
"Neil Young","Greatest Hits [guitar Tab]","15","True","Neil Young - Greatest Hits [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Neil Young\Greatest Hits [guitar Tab]"
"Neil Young","Harvest [score]","10","True","Neil Young - Harvest [Score]","C:\Work\AWSMusic\ProcessedSongs\Neil Young\Harvest [score]"
"Neil Young","Harvest Moon [guitar Tab]","10","True","Neil Young - Harvest Moon [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Neil Young\Harvest Moon [guitar Tab]"
"Neil Young","Neil Young - After The Goldrush [pvg Book]","4","False","","C:\Work\AWSMusic\ProcessedSongs\Neil Young\Neil Young - After The Goldrush [pvg Book]"
"Neil Young","Neil Young - Greatest Hits [guitar Tab]","8","False","","C:\Work\AWSMusic\ProcessedSongs\Neil Young\Neil Young - Greatest Hits [guitar Tab]"
"Neil Young","Neil Young - The Best Of Neil Young [pvg Book]","3","False","","C:\Work\AWSMusic\ProcessedSongs\Neil Young\Neil Young - The Best Of Neil Young [pvg Book]"
"Neil Young","The Best Of Neil Young [pvg Book]","9","True","Neil Young - The Best Of Neil Young [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Neil Young\The Best Of Neil Young [pvg Book]"
"Night Ranger","Seven Wishes [jap Score]","10","True","Night Ranger - Seven Wishes [Jap Score]","C:\Work\AWSMusic\ProcessedSongs\Night Ranger\Seven Wishes [jap Score]"
"Paul Mccartney","All The Best","22","True","Paul McCartney - All The Best","C:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\All The Best"
"Paul Mccartney","Chaos And Creation In The Backyard [pvg Book]","13","True","Paul McCartney - Chaos And Creation In The Backyard [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Chaos And Creation In The Backyard [pvg Book]"
"Paul Mccartney","Flowers In The Dirt","14","True","Paul McCartney - Flowers In The Dirt","C:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Flowers In The Dirt"
"Paul Mccartney","Paul Mccartney - Chaos And Creation In The Backyard [pvg Book]","7","False","","C:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Paul Mccartney - Chaos And Creation In The Backyard [pvg Book]"
"Paul Mccartney","Paul Mccartney - Flowers In The Dirt","5","False","","C:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Paul Mccartney - Flowers In The Dirt"
"Paul Mccartney","Press To Play","14","True","Paul McCartney - Press To Play","C:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Press To Play"
"Paul Mccartney","Ram","10","True","Paul McCartney - Ram","C:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Ram"
"Paul Mccartney","Tripping The Live Fantastic [pvg Book]","38","True","Paul McCartney - Tripping The Live Fantastic [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Tripping The Live Fantastic [pvg Book]"
"Paul Mccartney","Tug Of War [pvg Book]","11","True","Paul McCartney - Tug Of War [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Tug Of War [pvg Book]"
"Paul Simon","Anthology","49","True","Paul Simon - Anthology","C:\Work\AWSMusic\ProcessedSongs\Paul Simon\Anthology"
"Paul Simon","Simon & Garfunkel's Greatest Hits","14","True","Simon & Garfunkel's Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Paul Simon\Simon & Garfunkel's Greatest Hits"
"Peter Frampton","The Best Of [guitar Tab]","11","True","Peter Frampton - The Best Of [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Peter Frampton\The Best Of [guitar Tab]"
"Pink","Funhouse [pvg]","1","True","Pink - Funhouse [PVG]","C:\Work\AWSMusic\ProcessedSongs\Pink\Funhouse [pvg]"
"Pink","I'm Not Dead [pvg Book]","10","True","Pink - I'm Not Dead [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Pink\I'm Not Dead [pvg Book]"
"Pink","Missundaztood [pvg Book]","1","True","Pink - Missundaztood [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Pink\Missundaztood [pvg Book]"
"Pink Floyd","Anthology - P110-175","1","True","Pink Floyd - Anthology - p110-175","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology - P110-175"
"Pink Floyd","Anthology - P58-109","1","True","Pink Floyd - Anthology - p58-109","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology - P58-109"
"Pink Floyd","Anthology (book)","38","True","Pink Floyd - Anthology (book)","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology (book)"
"Pink Floyd","Anthology [pvg]","38","True","Pink Floyd - Anthology [PVG]","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology [pvg]"
"Pink Floyd","Dark Side Of The Moon","1","True","Pink Floyd - Dark Side Of The Moon","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon"
"Pink Floyd","Dark Side Of The Moon (2)","1","True","Pink Floyd - Dark Side of the Moon (2)","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon (2)"
"Pink Floyd","Dark Side Of The Moon [pvg]","1","True","Pink Floyd - Dark Side of the Moon [PVG]","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon [pvg]"
"Pink Floyd","Pink Floyd Songbook","10","True","Pink Floyd - Pink Floyd Songbook","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Pink Floyd Songbook"
"Pink Floyd","The Wall [pvg]","23","True","Pink Floyd - The Wall [PVG]","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\The Wall [pvg]"
"Pink Floyd","Wish You Were Here","11","True","Pink Floyd - Wish You Were Here","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Wish You Were Here"
"Pink Floyd","Wish You Were Here [pvg]","12","True","Pink Floyd - Wish You Were Here [PVG]","C:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Wish You Were Here [pvg]"
"Police","The Great Songs Of The Police","12","True","Police - The Great Songs of The Police","C:\Work\AWSMusic\ProcessedSongs\Police\The Great Songs Of The Police"
"Pretenders","Best Of Pretenders","16","True","Pretenders - Best of Pretenders","C:\Work\AWSMusic\ProcessedSongs\Pretenders\Best Of Pretenders"
"Prince","Purple Rain [score]","1","True","Prince - Purple Rain [Score]","C:\Work\AWSMusic\ProcessedSongs\Prince\Purple Rain [score]"
"Queen","Deluxe Anthology [pvg]","1","True","Queen - Deluxe Anthology [PVG]","C:\Work\AWSMusic\ProcessedSongs\Queen\Deluxe Anthology [pvg]"
"Queen","Greatest Hits","1","True","Queen - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits"
"Queen","Greatest Hits 1 [score]","16","True","Queen - Greatest Hits 1 [Score]","C:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits 1 [score]"
"Queen","Greatest Hits Ii [pvg]","17","True","Queen - Greatest Hits II [PVG]","C:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits Ii [pvg]"
"Queen","Hit Songs","22","True","Queen - Hit Songs","C:\Work\AWSMusic\ProcessedSongs\Queen\Hit Songs"
"Randy Newman","Collection","1","True","Randy Newman - Collection","C:\Work\AWSMusic\ProcessedSongs\Randy Newman\Collection"
"Reo Speedwagon","Good Trouble","1","True","REO Speedwagon - Good Trouble","C:\Work\AWSMusic\ProcessedSongs\Reo Speedwagon\Good Trouble"
"Reo Speedwagon","Hi Infidelity","1","True","REO Speedwagon - Hi Infidelity","C:\Work\AWSMusic\ProcessedSongs\Reo Speedwagon\Hi Infidelity"
"Reo Speedwagon","The Hits","12","True","REO Speedwagon - The Hits","C:\Work\AWSMusic\ProcessedSongs\Reo Speedwagon\The Hits"
"Rod Stewart","The Great American Songbook","16","True","Rod Stewart - The Great American Songbook","C:\Work\AWSMusic\ProcessedSongs\Rod Stewart\The Great American Songbook"
"Rolling Stones","Best Of Rolling Stones 1963-1973 Piano Songbook","20","True","Rolling Stones - Best Of Rolling Stones 1963-1973 Piano Songbook","C:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Best Of Rolling Stones 1963-1973 Piano Songbook"
"Rolling Stones","Let It Bleed [guitar Tab]","9","True","Rolling Stones - Let It Bleed [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Let It Bleed [guitar Tab]"
"Rolling Stones","Sticky Fingers [score]","10","True","Rolling Stones - Sticky Fingers [Score]","C:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Sticky Fingers [score]"
"Roy Orbison","Greatest Hits","19","True","Roy Orbison - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Roy Orbison\Greatest Hits"
"Santana","Off The Record","8","True","Santana - Off The Record","C:\Work\AWSMusic\ProcessedSongs\Santana\Off The Record"
"Scott Joplin","The Best Of","17","True","Scott Joplin - The Best Of","C:\Work\AWSMusic\ProcessedSongs\Scott Joplin\The Best Of"
"Shania Twain","Greatest Hits","21","True","Shania Twain - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Shania Twain\Greatest Hits"
"Shania Twain","Up! [pvg Book]","20","True","Shania Twain - Up! [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Shania Twain\Up! [pvg Book]"
"Sheryl Crow","Tuesday Night Music Club [pvg Book]","11","True","Sheryl Crow - Tuesday Night Music Club [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Sheryl Crow\Tuesday Night Music Club [pvg Book]"
"Sheryl Crow","Very Best","17","True","Sheryl Crow - Very Best","C:\Work\AWSMusic\ProcessedSongs\Sheryl Crow\Very Best"
"Spice Girls","Greatest Hits","11","True","Spice Girls - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Spice Girls\Greatest Hits"
"Steve Miller Band","13 Biggest Hits","13","True","Steve Miller Band - 13 Biggest Hits","C:\Work\AWSMusic\ProcessedSongs\Steve Miller Band\13 Biggest Hits"
"Steve Miller Band","Rock Best Hits [jap Score]","8","True","Steve Miller Band - Rock Best Hits [Jap Score]","C:\Work\AWSMusic\ProcessedSongs\Steve Miller Band\Rock Best Hits [jap Score]"
"Steve Winwood","Arc Of A Diver [pvg Book]","7","True","Steve Winwood - Arc Of A Diver [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Steve Winwood\Arc Of A Diver [pvg Book]"
"Steve Winwood","The Great Songs Of","8","True","Steve Winwood - The Great Songs Of","C:\Work\AWSMusic\ProcessedSongs\Steve Winwood\The Great Songs Of"
"Supertramp","Anthology","2","True","Supertramp - Anthology","C:\Work\AWSMusic\ProcessedSongs\Supertramp\Anthology"
"Supertramp","Breakfast In America [pvg Book]","10","True","Supertramp - Breakfast in America [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Supertramp\Breakfast In America [pvg Book]"
"Supertramp","Crime Of The Century [book]","8","True","Supertramp - Crime of the Century [Book]","C:\Work\AWSMusic\ProcessedSongs\Supertramp\Crime Of The Century [book]"
"Survivor","Greatest Hits","10","True","Survivor - Greatest Hits","C:\Work\AWSMusic\ProcessedSongs\Survivor\Greatest Hits"
"Taylor Swift","Best Of [easy Piano]","12","False","","C:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Best Of [easy Piano]"
"Taylor Swift","Fearless [pvg Book]","16","True","Taylor Swift - Fearless [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Fearless [pvg Book]"
"Taylor Swift","Speak Now [pvg Book]","14","True","Taylor Swift - Speak Now [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Speak Now [pvg Book]"
"Taylor Swift","Taylor Swift","11","True","Taylor Swift - Taylor Swift","C:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Taylor Swift"
"Taylor Swift","Taylor Swift [guitar Compilation]","11","True","Taylor Swift - Taylor Swift [Guitar Compilation]","C:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Taylor Swift [guitar Compilation]"
"The Band","Band - Northern Lights Southern Cross [pvg]","8","True","Band - Northern Lights Southern Cross [PVG]","C:\Work\AWSMusic\ProcessedSongs\The Band\Band - Northern Lights Southern Cross [pvg]"
"The Band","Band - Stage Fright [pvg]","9","True","Band - Stage Fright [PVG]","C:\Work\AWSMusic\ProcessedSongs\The Band\Band - Stage Fright [pvg]"
"The Band","Rock Of Ages [pvg Book]","8","True","The Band - Rock Of Ages [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\The Band\Rock Of Ages [pvg Book]"
"The Band","The Band And Music From Big Pink","21","True","The Band - The Band  and Music From Big Pink","C:\Work\AWSMusic\ProcessedSongs\The Band\The Band And Music From Big Pink"
"Tom Waits","Anthology","29","True","Tom Waits - Anthology","C:\Work\AWSMusic\ProcessedSongs\Tom Waits\Anthology"
"Tori Amos","[book] Anthology","25","True","Tori Amos - [Book] Anthology","C:\Work\AWSMusic\ProcessedSongs\Tori Amos\[book] Anthology"
"Toto","Best Of","5","True","Toto - Best of","C:\Work\AWSMusic\ProcessedSongs\Toto\Best Of"
"Toto","Collection","13","True","Toto - Collection","C:\Work\AWSMusic\ProcessedSongs\Toto\Collection"
"Toto","Past To Present [book]","13","True","Toto - Past To Present [Book]","C:\Work\AWSMusic\ProcessedSongs\Toto\Past To Present [book]"
"Traveling Wilburys","Volume 1","1","True","Traveling Wilburys - Volume 1","C:\Work\AWSMusic\ProcessedSongs\Traveling Wilburys\Volume 1"
"Van Morrison","Anthology","25","True","Van Morrison - Anthology","C:\Work\AWSMusic\ProcessedSongs\Van Morrison\Anthology"
"Van Morrison","Anthology (2)","21","True","Van Morrison - Anthology (2)","C:\Work\AWSMusic\ProcessedSongs\Van Morrison\Anthology (2)"
"Van Morrison","Back On Top [book]","10","True","Van Morrison - Back On Top [Book]","C:\Work\AWSMusic\ProcessedSongs\Van Morrison\Back On Top [book]"
"Van Morrison","Days Like These (book)","2","True","Van Morrison - Days Like These (Book)","C:\Work\AWSMusic\ProcessedSongs\Van Morrison\Days Like These (book)"
"Various Artists","100 Songs For Kids - (easy Guitar Songbook)","98","True","Various Artists - 100 Songs For Kids - (Easy Guitar Songbook)","C:\Work\AWSMusic\ProcessedSongs\Various Artists\100 Songs For Kids - (easy Guitar Songbook)"
