Status,Match_Score,PDF_Artist,PDF_Book,PDF_Path,Folder_Artist,Folder_Book,Folder_Path,PDF_Exists,Folder_Exists
MATCHED,52.63%,Pink Floyd,Pink Floyd - Wish You Were Here,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Wish You Were Here.pdf,Pink Floyd,Wish You Were Here,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Wish You Were Here,YES,YES
MATCHED,85.71%,Pink,Pink - Funhouse [PVG],c:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - Funhouse [PVG].pdf,Pink,Funhouse [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink\Funhouse [pvg],YES,YES
MATCHED,89.66%,Pink,Pink - I'm Not Dead [PVG Book],c:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - I'm Not Dead [PVG Book].pdf,Pink,I'm Not Dead [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Pink\I'm Not Dead [pvg Book],YES,YES
MATCHED,90.32%,Pink,Pink - Missundaztood [PVG Book],c:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - Missundaztood [PVG Book].pdf,Pink,Missundaztood [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Pink\Missundaztood [pvg Book],YES,YES
MATCHED,93.54%,Police,Police - The Great Songs of The Police,c:\Work\AWSMusic\SheetMusic\Police\Books\Police - The Great Songs of The Police.pdf,Police,The Great Songs Of The Police,c:\Work\AWSMusic\ProcessedSongs\Police\The Great Songs Of The Police,YES,YES
MATCHED,85.96%,Pretenders,Pretenders - Best of Pretenders,c:\Work\AWSMusic\SheetMusic\Pretenders\Books\Pretenders - Best of Pretenders.pdf,Pretenders,Best Of Pretenders,c:\Work\AWSMusic\ProcessedSongs\Pretenders\Best Of Pretenders,YES,YES
MATCHED,85.52%,Prince,Prince - Purple Rain [Score],c:\Work\AWSMusic\SheetMusic\Prince\Books\Prince - Purple Rain [Score].pdf,Prince,Purple Rain [score],c:\Work\AWSMusic\ProcessedSongs\Prince\Purple Rain [score],YES,YES
MATCHED,90.53%,Queen,Queen - Deluxe Anthology [PVG],c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Deluxe Anthology [PVG].pdf,Queen,Deluxe Anthology [pvg],c:\Work\AWSMusic\ProcessedSongs\Queen\Deluxe Anthology [pvg],YES,YES
MATCHED,90.00%,Queen,Queen - Greatest Hits 1 [Score],c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits 1 [Score].pdf,Queen,Greatest Hits 1 [score],c:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits 1 [score],YES,YES
MATCHED,90.53%,Queen,Queen - Greatest Hits II [PVG],c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits II [PVG].pdf,Queen,Greatest Hits Ii [pvg],c:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits Ii [pvg],YES,YES
MATCHED,88.75%,Queen,Queen - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits.pdf,Queen,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits,YES,YES
MATCHED,85.00%,Queen,Queen - Hit Songs,c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Hit Songs.pdf,Queen,Hit Songs,c:\Work\AWSMusic\ProcessedSongs\Queen\Hit Songs,YES,YES
MATCHED,76.36%,Randy Newman,Randy Newman - Collection,c:\Work\AWSMusic\SheetMusic\Randy Newman\Books\Randy Newman - Collection.pdf,Randy Newman,Collection,c:\Work\AWSMusic\ProcessedSongs\Randy Newman\Collection,YES,YES
MATCHED,76.92%,REO Speedwagon,REO Speedwagon - Good Trouble,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - Good Trouble.pdf,Reo Speedwagon,Good Trouble,c:\Work\AWSMusic\ProcessedSongs\Reo Speedwagon\Good Trouble,YES,YES
MATCHED,78.05%,REO Speedwagon,REO Speedwagon - Hi Infidelity,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - Hi Infidelity.pdf,Reo Speedwagon,Hi Infidelity,c:\Work\AWSMusic\ProcessedSongs\Reo Speedwagon\Hi Infidelity,YES,YES
MATCHED,51.71%,REO Speedwagon,REO Speedwagon - Life As We Know It,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - Life As We Know It.pdf,Reo Speedwagon,The Hits,c:\Work\AWSMusic\ProcessedSongs\Reo Speedwagon\The Hits,YES,YES
MATCHED,54.29%,REO Speedwagon,REO Speedwagon - The Hits,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - The Hits.pdf,Steely Dan,Steely Dan - The Best,c:\Work\AWSMusic\ProcessedSongs\Steely Dan\Steely Dan - The Best,YES,YES
UNMATCHED_PDF,,Robbie Robertson,Robbie Robertson - Songbook [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Robbie Robertson\Books\Robbie Robertson - Songbook [Guitar Tab].pdf,,,,YES,
MATCHED,89.09%,Rod Stewart,Rod Stewart - The Great American Songbook,c:\Work\AWSMusic\SheetMusic\Rod Stewart\Books\Rod Stewart - The Great American Songbook.pdf,Rod Stewart,The Great American Songbook,c:\Work\AWSMusic\ProcessedSongs\Rod Stewart\The Great American Songbook,YES,YES
MATCHED,91.74%,Rolling Stones,Rolling Stones - Best Of Rolling Stones 1963-1973 Piano Songbook,c:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Best Of Rolling Stones 1963-1973 Piano Songbook.pdf,Rolling Stones,Best Of Rolling Stones 1963-1973 Piano Songbook,c:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Best Of Rolling Stones 1963-1973 Piano Songbook,YES,YES
MATCHED,76.92%,Rolling Stones,Rolling Stones - Let It Bleed [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Let It Bleed [Guitar Tab].pdf,Rolling Stones,Let It Bleed [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Let It Bleed [guitar Tab],YES,YES
MATCHED,79.07%,Rolling Stones,Rolling Stones - Sticky Fingers [Score],c:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Sticky Fingers [Score].pdf,Rolling Stones,Sticky Fingers [score],c:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Sticky Fingers [score],YES,YES
MATCHED,81.05%,Roy Orbison,Roy Orbison - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Roy Orbison\Books\Roy Orbison - Greatest Hits.pdf,Roy Orbison,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Roy Orbison\Greatest Hits,YES,YES
MATCHED,86.67%,Santana,Santana - Off The Record,c:\Work\AWSMusic\SheetMusic\Santana\Books\Santana - Off The Record.pdf,Santana,Off The Record,c:\Work\AWSMusic\ProcessedSongs\Santana\Off The Record,YES,YES
MATCHED,77.71%,Scott Joplin,Scott Joplin - The Best Of,c:\Work\AWSMusic\SheetMusic\Scott Joplin\Books\Scott Joplin - The Best Of.pdf,Scott Joplin,The Best Of,c:\Work\AWSMusic\ProcessedSongs\Scott Joplin\The Best Of,YES,YES
MATCHED,80.00%,Shania Twain,Shania Twain - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Shania Twain\Books\Shania Twain - Greatest Hits.pdf,Shania Twain,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Shania Twain\Greatest Hits,YES,YES
MATCHED,58.95%,Shania Twain,Shania Twain - Up! [PVG Book],c:\Work\AWSMusic\SheetMusic\Shania Twain\Books\Shania Twain - Up! [PVG Book].pdf,Shania Twain,Up! [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Shania Twain\Up! [pvg Book],YES,YES
MATCHED,88.00%,Sheryl Crow,Sheryl Crow - Tuesday Night Music Club [PVG Book],c:\Work\AWSMusic\SheetMusic\Sheryl Crow\Books\Sheryl Crow - Tuesday Night Music Club [PVG Book].pdf,Sheryl Crow,Tuesday Night Music Club [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Sheryl Crow\Tuesday Night Music Club [pvg Book],YES,YES
MATCHED,76.00%,Sheryl Crow,Sheryl Crow - Very Best,c:\Work\AWSMusic\SheetMusic\Sheryl Crow\Books\Sheryl Crow - Very Best.pdf,Sheryl Crow,Very Best,c:\Work\AWSMusic\ProcessedSongs\Sheryl Crow\Very Best,YES,YES
MATCHED,81.05%,Spice Girls,Spice Girls - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Spice Girls\Books\Spice Girls - Greatest Hits.pdf,Spice Girls,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Spice Girls\Greatest Hits,YES,YES
UNMATCHED_PDF,56.99%,Steely Dan,Steely Dan - The Best,c:\Work\AWSMusic\SheetMusic\Steely Dan\Books\Steely Dan - The Best.pdf,_movie And Tv,Beauty And The Beast [pvg],,YES,
MATCHED,77.50%,Steve Miller Band,Steve Miller Band - 13 Biggest Hits,c:\Work\AWSMusic\SheetMusic\Steve Miller Band\Books\Steve Miller Band - 13 Biggest Hits.pdf,Steve Miller Band,13 Biggest Hits,c:\Work\AWSMusic\ProcessedSongs\Steve Miller Band\13 Biggest Hits,YES,YES
MATCHED,76.52%,Steve Miller Band,Steve Miller Band - Rock Best Hits [Jap Score],c:\Work\AWSMusic\SheetMusic\Steve Miller Band\Books\Steve Miller Band - Rock Best Hits [Jap Score].pdf,Steve Miller Band,Rock Best Hits [jap Score],c:\Work\AWSMusic\ProcessedSongs\Steve Miller Band\Rock Best Hits [jap Score],YES,YES
MATCHED,80.00%,Steve Winwood,Steve Winwood - Arc Of A Diver [PVG Book],c:\Work\AWSMusic\SheetMusic\Steve Winwood\Books\Steve Winwood - Arc Of A Diver [PVG Book].pdf,Steve Winwood,Arc Of A Diver [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Steve Winwood\Arc Of A Diver [pvg Book],YES,YES
MATCHED,83.20%,Steve Winwood,Steve Winwood - The Great Songs Of,c:\Work\AWSMusic\SheetMusic\Steve Winwood\Books\Steve Winwood - The Great Songs Of.pdf,Steve Winwood,The Great Songs Of,c:\Work\AWSMusic\ProcessedSongs\Steve Winwood\The Great Songs Of,YES,YES
MATCHED,77.24%,Supertramp,Supertramp - Anthology,c:\Work\AWSMusic\SheetMusic\Supertramp\Books\Supertramp - Anthology.pdf,Supertramp,Anthology,c:\Work\AWSMusic\ProcessedSongs\Supertramp\Anthology,YES,YES
MATCHED,87.06%,Supertramp,Supertramp - Breakfast in America [PVG Book],c:\Work\AWSMusic\SheetMusic\Supertramp\Books\Supertramp - Breakfast in America [PVG Book].pdf,Supertramp,Breakfast In America [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Supertramp\Breakfast In America [pvg Book],YES,YES
MATCHED,87.06%,Supertramp,Supertramp - Crime of the Century [Book],c:\Work\AWSMusic\SheetMusic\Supertramp\Books\Supertramp - Crime of the Century [Book].pdf,Supertramp,Crime Of The Century [book],c:\Work\AWSMusic\ProcessedSongs\Supertramp\Crime Of The Century [book],YES,YES
MATCHED,84.57%,Survivor,Survivor - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Survivor\Books\Survivor - Greatest Hits.pdf,Survivor,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Survivor\Greatest Hits,YES,YES
MATCHED,85.00%,Taylor Swift,Taylor Swift - Best Of [Easy Piano],c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Best Of [Easy Piano].pdf,Taylor Swift,Best Of [easy Piano],c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Best Of [easy Piano],YES,YES
MATCHED,83.64%,Taylor Swift,Taylor Swift - Fearless [PVG Book],c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Fearless [PVG Book].pdf,Taylor Swift,Fearless [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Fearless [pvg Book],YES,YES
MATCHED,74.84%,Taylor Swift,Taylor Swift - Speak Now [PVG Book],c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Speak Now [PVG Book].pdf,Taylor Swift,Speak Now [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Speak Now [pvg Book],YES,YES
MATCHED,58.75%,Taylor Swift,Taylor Swift - Taylor Swift [Guitar Compilation],c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Taylor Swift [Guitar Compilation].pdf,Taylor Swift,Taylor Swift [guitar Compilation],c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Taylor Swift [guitar Compilation],YES,YES
MATCHED,54.55%,Taylor Swift,Taylor Swift - Taylor Swift,c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Taylor Swift.pdf,Taylor Swift,Taylor Swift,c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Taylor Swift,YES,YES
MATCHED,100.00%,The Band,Band - Northern Lights Southern Cross [PVG],c:\Work\AWSMusic\SheetMusic\The Band\Books\Band - Northern Lights Southern Cross [PVG].pdf,The Band,Band - Northern Lights Southern Cross [pvg],c:\Work\AWSMusic\ProcessedSongs\The Band\Band - Northern Lights Southern Cross [pvg],YES,YES
MATCHED,100.00%,The Band,Band - Stage Fright [PVG],c:\Work\AWSMusic\SheetMusic\The Band\Books\Band - Stage Fright [PVG].pdf,The Band,Band - Stage Fright [pvg],c:\Work\AWSMusic\ProcessedSongs\The Band\Band - Stage Fright [pvg],YES,YES
MATCHED,83.64%,The Band,The Band - Rock Of Ages [PVG Book],c:\Work\AWSMusic\SheetMusic\The Band\Books\The Band - Rock Of Ages [PVG Book].pdf,The Band,Rock Of Ages [pvg Book],c:\Work\AWSMusic\ProcessedSongs\The Band\Rock Of Ages [pvg Book],YES,YES
MATCHED,92.60%,The Band,The Band - The Band  and Music From Big Pink,c:\Work\AWSMusic\SheetMusic\The Band\Books\The Band - The Band  and Music From Big Pink.pdf,The Band,The Band And Music From Big Pink,c:\Work\AWSMusic\ProcessedSongs\The Band\The Band And Music From Big Pink,YES,YES
MATCHED,100.00%,Tom Lehrer,Tom Lehrer - Book Covers,c:\Work\AWSMusic\SheetMusic\Tom Lehrer\Books\Tom Lehrer - Book Covers.pdf,Tom Lehrer,Tom Lehrer - Book Covers,c:\Work\AWSMusic\ProcessedSongs\Tom Lehrer\Tom Lehrer - Book Covers,YES,YES
MATCHED,100.00%,Tom Lehrer,Tom Lehrer - Too Many Songs [PVC Book],c:\Work\AWSMusic\SheetMusic\Tom Lehrer\Books\Tom Lehrer - Too Many Songs [PVC Book].pdf,Tom Lehrer,Tom Lehrer - Too Many Songs [PVC Book],c:\Work\AWSMusic\ProcessedSongs\Tom Lehrer\Tom Lehrer - Too Many Songs [PVC Book],YES,YES
MATCHED,78.57%,Tom Waits,Tom Waits - Anthology,c:\Work\AWSMusic\SheetMusic\Tom Waits\Books\Tom Waits - Anthology.pdf,Tom Waits,Anthology,c:\Work\AWSMusic\ProcessedSongs\Tom Waits\Anthology,YES,YES
UNMATCHED_PDF,,Tom Waits,Tom Waits - Tom Waits Anthology,c:\Work\AWSMusic\SheetMusic\Tom Waits\Books\Tom Waits - Tom Waits Anthology.pdf,,,,YES,
MATCHED,78.57%,Tori Amos,Tori Amos - [Book] Anthology,c:\Work\AWSMusic\SheetMusic\Tori Amos\Books\Tori Amos - [Book] Anthology.pdf,Tori Amos,[book] Anthology,c:\Work\AWSMusic\ProcessedSongs\Tori Amos\[book] Anthology,YES,YES
MATCHED,84.21%,Toto,Toto - Best of,c:\Work\AWSMusic\SheetMusic\Toto\Books\Toto - Best of.pdf,Toto,Best Of,c:\Work\AWSMusic\ProcessedSongs\Toto\Best Of,YES,YES
MATCHED,88.00%,Toto,Toto - Collection,c:\Work\AWSMusic\SheetMusic\Toto\Books\Toto - Collection.pdf,Toto,Collection,c:\Work\AWSMusic\ProcessedSongs\Toto\Collection,YES,YES
MATCHED,91.43%,Toto,Toto - Past To Present [Book],c:\Work\AWSMusic\SheetMusic\Toto\Books\Toto - Past To Present [Book].pdf,Toto,Past To Present [book],c:\Work\AWSMusic\ProcessedSongs\Toto\Past To Present [book],YES,YES
MATCHED,67.43%,Traveling Wilburys,Traveling Wilburys - Volume 1,c:\Work\AWSMusic\SheetMusic\Traveling Wilburys\Books\Traveling Wilburys - Volume 1.pdf,Traveling Wilburys,Volume 1,c:\Work\AWSMusic\ProcessedSongs\Traveling Wilburys\Volume 1,YES,YES
MATCHED,74.84%,Van Morrison,Van Morrison - Anthology (2),c:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Anthology (2).pdf,Van Morrison,Anthology (2),c:\Work\AWSMusic\ProcessedSongs\Van Morrison\Anthology (2),YES,YES
MATCHED,74.84%,Van Morrison,Van Morrison - Anthology,c:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Anthology.pdf,Van Morrison,Anthology,c:\Work\AWSMusic\ProcessedSongs\Van Morrison\Anthology,YES,YES
MATCHED,77.71%,Van Morrison,Van Morrison - Back On Top [Book],c:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Back On Top [Book].pdf,Van Morrison,Back On Top [book],c:\Work\AWSMusic\ProcessedSongs\Van Morrison\Back On Top [book],YES,YES
MATCHED,81.86%,Van Morrison,Van Morrison - Days Like These (Book),c:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Days Like These (Book).pdf,Van Morrison,Days Like These (book),c:\Work\AWSMusic\ProcessedSongs\Van Morrison\Days Like These (book),YES,YES
MATCHED,81.54%,Various Artists,Various Artists - 100 Songs For Kids - (Easy Guitar Songbook),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 100 Songs For Kids - (Easy Guitar Songbook).pdf,Various Artists,100 Songs For Kids - (easy Guitar Songbook),c:\Work\AWSMusic\ProcessedSongs\Various Artists\100 Songs For Kids - (easy Guitar Songbook),YES,YES
MATCHED,85.00%,Various Artists,Various Artists - 50 Platinum Country Hits,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 50 Platinum Country Hits.pdf,Various Artists,50 Platinum Country Hits,c:\Work\AWSMusic\ProcessedSongs\Various Artists\50 Platinum Country Hits,YES,YES
MATCHED,77.14%,Various Artists,Various Artists - 50's and 60's,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 50's and 60's.pdf,Various Artists,50's And 60's,c:\Work\AWSMusic\ProcessedSongs\Various Artists\50's And 60's,YES,YES
MATCHED,77.14%,Various Artists,Various Artists - 557 Standards (Sheet Music - Piano)(2),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 557 Standards (Sheet Music - Piano)(2).pdf,Various Artists,557 Standards (sheet Music - Piano)(2),c:\Work\AWSMusic\ProcessedSongs\Various Artists\557 Standards (sheet Music - Piano)(2),YES,YES
MATCHED,80.00%,Various Artists,Various Artists - 62 Stars 62 Hits [60's Compilation],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 62 Stars 62 Hits [60's Compilation].pdf,Various Artists,62 Stars 62 Hits [60's Compilation],c:\Work\AWSMusic\ProcessedSongs\Various Artists\62 Stars 62 Hits [60's Compilation],YES,YES
MATCHED,79.13%,Various Artists,Various Artists - 70's Collection -   (57pp),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 70's Collection -   (57pp).pdf,Various Artists,70's Collection - (57pp),c:\Work\AWSMusic\ProcessedSongs\Various Artists\70's Collection - (57pp),YES,YES
MATCHED,71.76%,Various Artists,Various Artists - 70's Hits [Easy Piano],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 70's Hits [Easy Piano].pdf,Various Artists,70's Hits [easy Piano],c:\Work\AWSMusic\ProcessedSongs\Various Artists\70's Hits [easy Piano],YES,YES
MATCHED,89.79%,Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Adult Contemporary Hits Of The Nineties.pdf,Various Artists,Adult Contemporary Hits Of The Nineties,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Adult Contemporary Hits Of The Nineties,YES,YES
MATCHED,87.37%,Various Artists,Various Artists - All Time Best Collection Vol 3,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - All Time Best Collection Vol 3.pdf,Various Artists,All Time Best Collection Vol 3,c:\Work\AWSMusic\ProcessedSongs\Various Artists\All Time Best Collection Vol 3,YES,YES
MATCHED,86.29%,Various Artists,Various Artists - Best in Country Sheet Music,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best in Country Sheet Music.pdf,Various Artists,Best In Country Sheet Music,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Best In Country Sheet Music,YES,YES
MATCHED,80.00%,Various Artists,Various Artists - Best Of 80s Rock [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best Of 80s Rock [PVG].pdf,Various Artists,Best Of 80s Rock [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Best Of 80s Rock [pvg],YES,YES
MATCHED,83.45%,Various Artists,Various Artists - Best Of The 70s & 80s [Solo Piano],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best Of The 70s & 80s [Solo Piano].pdf,Various Artists,Best Of The 70s & 80s [solo Piano],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Best Of The 70s & 80s [solo Piano],YES,YES
MATCHED,85.45%,Various Artists,Various Artists - Best Rock Songs 2000-2005,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best Rock Songs 2000-2005.pdf,Various Artists,Best Rock Songs 2000-2005,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Best Rock Songs 2000-2005,YES,YES
MATCHED,85.88%,Various Artists,Various Artists - Biggest Pop Hits 1996-1997,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Biggest Pop Hits 1996-1997.pdf,Various Artists,Biggest Pop Hits 1996-1997,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Biggest Pop Hits 1996-1997,YES,YES
MATCHED,80.00%,Various Artists,Various Artists - Chart Hits 01-02,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Chart Hits 01-02.pdf,Various Artists,Chart Hits 01-02,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Chart Hits 01-02,YES,YES
MATCHED,80.00%,Various Artists,Various Artists - Chart Hits 04-05,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Chart Hits 04-05.pdf,Various Artists,Chart Hits 04-05,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Chart Hits 04-05,YES,YES
MATCHED,80.00%,Various Artists,Various Artists - Chart Hits 98-99,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Chart Hits 98-99.pdf,Various Artists,Chart Hits 98-99,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Chart Hits 98-99,YES,YES
MATCHED,83.45%,Various Artists,Various Artists - Classic Rock - 73 songs,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Classic Rock - 73 songs.pdf,Various Artists,Classic Rock - 73 Songs,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Classic Rock - 73 Songs,YES,YES
MATCHED,86.29%,Various Artists,Various Artists - Collection Of Country Music,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Collection Of Country Music.pdf,Various Artists,Collection Of Country Music,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Collection Of Country Music,YES,YES
MATCHED,88.00%,Various Artists,Various Artists - Complete Piano Player Easy Blues (22 songs),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Complete Piano Player Easy Blues (22 songs).pdf,Various Artists,Complete Piano Player Easy Blues (22 Songs),c:\Work\AWSMusic\ProcessedSongs\Various Artists\Complete Piano Player Easy Blues (22 Songs),YES,YES
MATCHED,80.00%,Various Artists,Various Artists - Country Classics [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Country Classics [PVG].pdf,Various Artists,Country Classics [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Country Classics [pvg],YES,YES
MATCHED,87.69%,Various Artists,Various Artists - Even More Songs Of The Eighties [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Even More Songs Of The Eighties [PVG].pdf,Various Artists,Even More Songs Of The Eighties [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Even More Songs Of The Eighties [pvg],YES,YES
MATCHED,86.29%,Various Artists,Various Artists - Golden Era of Rock and Roll (grab it!),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Golden Era of Rock and Roll (grab it!).pdf,Various Artists,Golden Era Of Rock And Roll (grab It!),c:\Work\AWSMusic\ProcessedSongs\Various Artists\Golden Era Of Rock And Roll (grab It!),YES,YES
MATCHED,84.00%,Various Artists,Various Artists - Great Bands Of The 60s [PVG Book],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Bands Of The 60s [PVG Book].pdf,Various Artists,Great Bands Of The 60s [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Bands Of The 60s [pvg Book],YES,YES
MATCHED,84.00%,Various Artists,Various Artists - Great Bands Of The 70s [PVG Book],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Bands Of The 70s [PVG Book].pdf,Various Artists,Great Bands Of The 70s [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Bands Of The 70s [pvg Book],YES,YES
MATCHED,88.57%,Various Artists,Various Artists - Great Big Book of Children's Songs,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Big Book of Children's Songs.pdf,Various Artists,Great Big Book Of Children's Songs,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Big Book Of Children's Songs,YES,YES
MATCHED,85.00%,Various Artists,Various Artists - Great Country Collection,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Country Collection.pdf,Various Artists,Great Country Collection,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Country Collection,YES,YES
MATCHED,84.00%,Various Artists,Various Artists - Great Songs Of The 70s [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Songs Of The 70s [Guitar Tab].pdf,Various Artists,Great Songs Of The 70s [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Songs Of The 70s [guitar Tab],YES,YES
MATCHED,85.88%,Various Artists,Various Artists - Greatest Hits Of 2004-2005,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Hits Of 2004-2005.pdf,Various Artists,Greatest Hits Of 2004-2005,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Hits Of 2004-2005,YES,YES
MATCHED,85.88%,Various Artists,Various Artists - Greatest Love Songs Of 80s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of 80s.pdf,Various Artists,Greatest Love Songs Of 80s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of 80s,YES,YES
MATCHED,87.37%,Various Artists,Various Artists - Greatest Love Songs Of The 60s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of The 60s.pdf,Various Artists,Greatest Love Songs Of The 60s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of The 60s,YES,YES
