match_type,action,csv_book_id,csv_artist,csv_book_name,csv_source_uri,db_book_id,db_artist,db_book_name,db_source_uri,db_status,songs_extracted,needs_update,reason
name_match,update,714a98a4a976c3ba,Buddy Holly,Buddy Holly - Golden Anniversary Songbook,s3://jsmith-input/SheetMusic/Buddy Holly/Buddy Holly - Golden Anniversary Songbook.pdf,57f709c042b3404b,Buddy Holly,Buddy Holly - Golden Anniversary Songbook,s3://jsmith-input/SheetMusic/Buddy Holly/books/Buddy Holly - Golden Anniversary Songbook.pdf,success,28,True,book_id changed (path changed)
name_match,update,ad1bfdf111c22ce9,Burl Ives,Burl Ives - Song Book,s3://jsmith-input/SheetMusic/Burl Ives/Burl Ives - Song Book.pdf,6fd80e408d814706,Burl Ives,Burl Ives - Song Book,s3://jsmith-input/SheetMusic/Burl Ives/books/Burl Ives - Song Book.pdf,success,106,True,book_id changed (path changed)
name_match,update,7a27174742f188da,Burt Bacharach,Burt Bacharach - 40 Golden Songs Of,s3://jsmith-input/SheetMusic/Burt Bacharach/Burt Bacharach - 40 Golden Songs Of.pdf,ed3da48923768a5a,Burt Bacharach,Burt Bacharach - 40 Golden Songs Of,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - 40 Golden Songs Of.pdf,success,40,True,book_id changed (path changed)
name_match,update,1c3ddda64d902cd8,Burt Bacharach,Burt Bacharach - Anthology,s3://jsmith-input/SheetMusic/Burt Bacharach/Burt Bacharach - Anthology.pdf,2240a6b923e9ef6b,Burt Bacharach,Burt Bacharach - Anthology,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - Anthology.pdf,success,33,True,book_id changed (path changed)
name_match,update,a43e8bb45965b95d,Burt Bacharach,Burt Bacharach - Bacharach Collection,s3://jsmith-input/SheetMusic/Burt Bacharach/Burt Bacharach - Bacharach Collection.pdf,34ccd859c63c56cd,Burt Bacharach,Burt Bacharach - Bacharach Collection,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - Bacharach Collection.pdf,success,15,True,book_id changed (path changed)
no_match,create,99d0e4ba8ba0ac72,Carole King,Carole King - Bradleys Best Of The Best _Organ_,s3://jsmith-input/SheetMusic/Carole King/Carole King - Bradleys Best Of The Best _Organ_.pdf,,,,,,13,True,not in DynamoDB
name_match,update,d930682d73860922,Carole King,Carole King - Classics,s3://jsmith-input/SheetMusic/Carole King/Carole King - Classics.pdf,7013cd3a7c0bb2ca,Carole King,Carole King - Classics,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Classics.pdf,success,21,True,book_id changed (path changed)
no_match,create,28cd12899670ae2e,Carole King,Carole King - Classics _2_,s3://jsmith-input/SheetMusic/Carole King/Carole King - Classics _2_.pdf,,,,,,35,True,not in DynamoDB
no_match,create,2642cbbbe529fecb,Carole King,Carole King - Classics _3_,s3://jsmith-input/SheetMusic/Carole King/Carole King - Classics _3_.pdf,,,,,,35,True,not in DynamoDB
name_match,update,884b2bf77262d6f7,Carole King,Carole King - Keyboard Play-Along Vol 22,s3://jsmith-input/SheetMusic/Carole King/Carole King - Keyboard Play-Along Vol 22.pdf,90292b9d0fd305ff,Carole King,Carole King - Keyboard Play-Along Vol 22,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Keyboard Play-Along Vol 22.pdf,success,8,True,book_id changed (path changed)
name_match,update,039879b17935c6d9,Carole King,Carole King - Tapestry,s3://jsmith-input/SheetMusic/Carole King/Carole King - Tapestry.pdf,9518734e91bae95e,Carole King,Carole King - Tapestry,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Tapestry.pdf,success,12,True,book_id changed (path changed)
name_match,update,a729565e5ab6e80d,Carole King,Carole King - The New Best Of Carole King,s3://jsmith-input/SheetMusic/Carole King/Carole King - The New Best Of Carole King.pdf,0b74d23b165f0e04,Carole King,Carole King - The New Best Of Carole King,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - The New Best Of Carole King.pdf,success,19,True,book_id changed (path changed)
no_match,create,2cfcd1ff410b7ee7,Carole King,Carole King - Youre The Voice,s3://jsmith-input/SheetMusic/Carole King/Carole King - Youre The Voice.pdf,,,,,,11,True,not in DynamoDB
name_match,update,5367b1476c1bcd29,Carpenters,Carpenters - Anthology,s3://jsmith-input/SheetMusic/Carpenters/Carpenters - Anthology.pdf,7d56e969770dacee,Carpenters,Carpenters - Anthology,s3://jsmith-input/SheetMusic/Carpenters/books/Carpenters - Anthology.pdf,success,43,True,book_id changed (path changed)
name_match,update,2da2f73c837de4f7,Carpenters,Carpenters - Love Songs,s3://jsmith-input/SheetMusic/Carpenters/Carpenters - Love Songs.pdf,0c9c8f525786b94f,Carpenters,Carpenters - Love Songs,s3://jsmith-input/SheetMusic/Carpenters/books/Carpenters - Love Songs.pdf,success,22,True,book_id changed (path changed)
name_match,update,f4ab589e2ec62fa1,Carpenters,Carpenters - Note For Note,s3://jsmith-input/SheetMusic/Carpenters/Carpenters - Note For Note.pdf,ac2615667365fe70,Carpenters,Carpenters - Note For Note,s3://jsmith-input/SheetMusic/Carpenters/books/Carpenters - Note For Note.pdf,success,11,True,book_id changed (path changed)
no_match,create,0443de4aa46385d3,Cheap Trick,Cheap Trick - Greatest Hits _Score_,s3://jsmith-input/SheetMusic/Cheap Trick/Cheap Trick - Greatest Hits _Score_.pdf,,,,,,1,True,not in DynamoDB
no_match,create,6674853281023fc1,Colbie Caillat,Colbie Caillat - Breakthrough _PVG Book_,s3://jsmith-input/SheetMusic/Colbie Caillat/Colbie Caillat - Breakthrough _PVG Book_.pdf,,,,,,13,True,not in DynamoDB
name_match,update,f2cd3b9e8bd9b108,Cole Porter,Cole Porter - The Very Best Of Cole Porter,s3://jsmith-input/SheetMusic/Cole Porter/Cole Porter - The Very Best Of Cole Porter.pdf,d561c8d34d37b733,Cole Porter,Cole Porter - The Very Best Of Cole Porter,s3://jsmith-input/SheetMusic/Cole Porter/books/Cole Porter - The Very Best Of Cole Porter.pdf,success,38,True,book_id changed (path changed)
name_match,update,4565925c00dbd902,Cream,Cream - Cream Complete,s3://jsmith-input/SheetMusic/Cream/Cream - Cream Complete.pdf,dcba89a43766fb78,Cream,Cream - Cream Complete,s3://jsmith-input/SheetMusic/Cream/books/Cream - Cream Complete.pdf,success,25,True,book_id changed (path changed)
name_match,update,13ce9db36ba66145,Creedence Clearwater Revival,Creedence Clearwater Revival - 8 Pcs Book,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - 8 Pcs Book.pdf,1fca9fd3d03e4a53,Creedence Clearwater Revival,Creedence Clearwater Revival - 8 Pcs Book,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - 8 Pcs Book.pdf,success,8,True,book_id changed (path changed)
name_match,update,9d9019e9019d8dc7,Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - Best Of.pdf,f9842b57e9feb8fe,Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - Best Of.pdf,success,20,True,book_id changed (path changed)
name_match,update,80bc5dfa896d9088,Creedence Clearwater Revival,Creedence Clearwater Revival - Guitar Anthology,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - Guitar Anthology.pdf,b3752238a2bd7bea,Creedence Clearwater Revival,Creedence Clearwater Revival - Guitar Anthology,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - Guitar Anthology.pdf,success,20,True,book_id changed (path changed)
name_match,update,73bc67426383cec7,Creedence Clearwater Revival,Creedence Clearwater Revival - Guitar Tab Book,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - Guitar Tab Book.pdf,bbb087475060be4d,Creedence Clearwater Revival,Creedence Clearwater Revival - Guitar Tab Book,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - Guitar Tab Book.pdf,success,7,True,book_id changed (path changed)
name_match,update,534e3da3d95555b9,Creedence Clearwater Revival,Creedence Clearwater Revival - Ultimate Minus One,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - Ultimate Minus One.pdf,e06f51740325bdfa,Creedence Clearwater Revival,Creedence Clearwater Revival - Ultimate Minus One,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - Ultimate Minus One.pdf,success,7,True,book_id changed (path changed)
no_match,create,6286808c97e9b674,Crosby Stills and Nash,Crosby Stills Nash And Young - Deja Vu _PVG Book_,s3://jsmith-input/SheetMusic/Crosby Stills and Nash/Crosby Stills Nash And Young - Deja Vu _PVG Book_.pdf,,,,,,21,True,not in DynamoDB
name_match,update,cf3427d08a3617d4,Crosby Stills and Nash,Crosby Stills Nash And Young - The Guitar Collection,s3://jsmith-input/SheetMusic/Crosby Stills and Nash/Crosby Stills Nash And Young - The Guitar Collection.pdf,crosby-stills-nash-and-young---the-guitar-collection,Crosby Stills and Nash,Crosby Stills Nash And Young - The Guitar Collection,s3://jsmith-input/SheetMusic/Crosby Stills and Nash/Books/Crosby Stills Nash And Young - The Guitar Collection.pdf,failed,0,True,book_id changed (path changed)
no_match,create,18c7dc9308842b9a,Crowded House,Crowded House - The Very Best Of _PVG Book_,s3://jsmith-input/SheetMusic/Crowded House/Crowded House - The Very Best Of _PVG Book_.pdf,,,,,,19,True,not in DynamoDB
no_match,create,48f2bcd444e1cc65,Crowded House,Crowded House - Together Alone _PVG Book_,s3://jsmith-input/SheetMusic/Crowded House/Crowded House - Together Alone _PVG Book_.pdf,,,,,,13,True,not in DynamoDB
no_match,create,d5aeebc5416dce0e,David Crosby,David Crosby - Songbook _Lead Sheets_,s3://jsmith-input/SheetMusic/David Crosby/David Crosby - Songbook _Lead Sheets_.pdf,,,,,,1,True,not in DynamoDB
no_match,create,5e7d37dd2bac8e75,Dire Straits,Dire Straits - Best Of Dire Straits _Guitar Tab_,s3://jsmith-input/SheetMusic/Dire Straits/Dire Straits - Best Of Dire Straits _Guitar Tab_.pdf,,,,,,22,True,not in DynamoDB
no_match,create,44057282ce84c134,Dire Straits,Dire Straits - Brothers In Arms,s3://jsmith-input/SheetMusic/Dire Straits/Dire Straits - Brothers In Arms.pdf,,,,,,9,True,not in DynamoDB
no_match,create,11c81f94e789803a,Dire Straits,Dire Straits - Jam With Dire Straits _Guitar Book_,s3://jsmith-input/SheetMusic/Dire Straits/Dire Straits - Jam With Dire Straits _Guitar Book_.pdf,,,,,,8,True,not in DynamoDB
name_match,update,9fce67373c378a9c,Dire Straits,Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_,s3://jsmith-input/SheetMusic/Dire Straits/Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_.pdf,dire-straits---mark-knopfler-guitar-styles-vol-1--guitar-book-,Dire Straits,Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_,s3://jsmith-input/SheetMusic/Dire Straits/Books/Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_.pdf,failed,0,True,book_id changed (path changed)
no_match,create,da7de28e182f804a,Dire Straits,Dire Straits - Money For Nothing _Guitar Book_,s3://jsmith-input/SheetMusic/Dire Straits/Dire Straits - Money For Nothing _Guitar Book_.pdf,,,,,,1,True,not in DynamoDB
no_match,create,4c61bcd168e6b012,Don Henley,Don Henley - Actual Miles _Greatest Hits_,s3://jsmith-input/SheetMusic/Don Henley/Don Henley - Actual Miles _Greatest Hits_.pdf,,,,,,3,True,not in DynamoDB
no_match,create,e3c1da2014c8ec9d,Don Henley,Don Henley - The End Of The Innocence _PVG Book_,s3://jsmith-input/SheetMusic/Don Henley/Don Henley - The End Of The Innocence _PVG Book_.pdf,,,,,,10,True,not in DynamoDB
no_match,create,644a50e4b8aee69d,Doobie Brothers,Doobie Brothers - Best Of _Band Score Jap_,s3://jsmith-input/SheetMusic/Doobie Brothers/Doobie Brothers - Best Of _Band Score Jap_.pdf,,,,,,1,True,not in DynamoDB
name_match,update,cf2a7829a4a84aad,Doobie Brothers,Doobie Brothers - Songs,s3://jsmith-input/SheetMusic/Doobie Brothers/Doobie Brothers - Songs.pdf,49e7712a1c87d6f3,Doobie Brothers,Doobie Brothers - Songs,s3://jsmith-input/SheetMusic/Doobie Brothers/books/Doobie Brothers - Songs.pdf,success,9,True,book_id changed (path changed)
name_match,update,5db403c30be7c9aa,Doors,Doors - Anthology,s3://jsmith-input/SheetMusic/Doors/Doors - Anthology.pdf,8c5f5cd8b87f64c3,Doors,Doors - Anthology,s3://jsmith-input/SheetMusic/Doors/books/Doors - Anthology.pdf,success,12,True,book_id changed (path changed)
name_match,update,f9fcc5da05592276,Doors,Doors - Songbook,s3://jsmith-input/SheetMusic/Doors/Doors - Songbook.pdf,94006c269e2d8151,Doors,Doors - Songbook,s3://jsmith-input/SheetMusic/Doors/books/Doors - Songbook.pdf,success,6,True,book_id changed (path changed)
name_match,update,8457cb890b73fdb0,Dr John,Dr John - New Orleans Piano Vol 2,s3://jsmith-input/SheetMusic/Dr John/Dr John - New Orleans Piano Vol 2.pdf,fa23d76ed8f52787,Dr John,Dr John - New Orleans Piano Vol 2,s3://jsmith-input/SheetMusic/Dr John/books/Dr John - New Orleans Piano Vol 2.pdf,success,3,True,book_id changed (path changed)
no_match,create,d9e079793c1a4f29,Duran Duran,Duran Duran - Best Of _Score_,s3://jsmith-input/SheetMusic/Duran Duran/Duran Duran - Best Of _Score_.pdf,,,,,,12,True,not in DynamoDB
no_match,create,af42a2b3e9b077f1,Duran Duran,Duran Duran - Decade _PVG Book_,s3://jsmith-input/SheetMusic/Duran Duran/Duran Duran - Decade _PVG Book_.pdf,,,,,,15,True,not in DynamoDB
no_match,create,bf913266637caedb,Duran Duran,Duran Duran - Seven And The Ragged Tiger _Jap Band Score_,s3://jsmith-input/SheetMusic/Duran Duran/Duran Duran - Seven And The Ragged Tiger _Jap Band Score_.pdf,,,,,,8,True,not in DynamoDB
name_match,update,0409651d68af3491,ELO,ELO - A New World Record,s3://jsmith-input/SheetMusic/ELO/ELO - A New World Record.pdf,d0ad8a68953d2935,ELO,ELO - A New World Record,s3://jsmith-input/SheetMusic/ELO/books/ELO - A New World Record.pdf,success,7,True,book_id changed (path changed)
name_match,update,def99a8564a2dfda,ELO,ELO - Greatest Hits,s3://jsmith-input/SheetMusic/ELO/ELO - Greatest Hits.pdf,63e7c40123a4adfa,ELO,ELO - Greatest Hits,s3://jsmith-input/SheetMusic/ELO/books/ELO - Greatest Hits.pdf,success,2,True,book_id changed (path changed)
no_match,create,a7b8ba3276e7c36e,ELO,Elo - Anthology _PVG_,s3://jsmith-input/SheetMusic/ELO/Elo - Anthology _PVG_.pdf,,,,,,32,True,not in DynamoDB
no_match,create,4d4b14fd8d879f78,ELO,Elo - Discovery _PVG Book_,s3://jsmith-input/SheetMusic/ELO/Elo - Discovery _PVG Book_.pdf,,,,,,1,True,not in DynamoDB
no_match,create,c26b027e62af470d,ELO,Elo - Face The Music _PVG Bok_,s3://jsmith-input/SheetMusic/ELO/Elo - Face The Music _PVG Bok_.pdf,,,,,,2,True,not in DynamoDB
no_match,create,412f3dd21b332f6f,ELO,Elo - Out Of The Blue _Book_,s3://jsmith-input/SheetMusic/ELO/Elo - Out Of The Blue _Book_.pdf,,,,,,1,True,not in DynamoDB
name_match,update,6bdbe4b1f104a682,Eagles,Eagles - Greatest Hits,s3://jsmith-input/SheetMusic/Eagles/Eagles - Greatest Hits.pdf,7b9d6e881fa8ea0f,Eagles,Eagles - Greatest Hits,s3://jsmith-input/SheetMusic/Eagles/books/Eagles - Greatest Hits.pdf,success,10,True,book_id changed (path changed)
no_match,create,8769db425d210d26,Eagles,Eagles - Greatest Hits _1971-1975_,s3://jsmith-input/SheetMusic/Eagles/Eagles - Greatest Hits _1971-1975_.pdf,,,,,,10,True,not in DynamoDB
no_match,create,0b12ba27a32f791f,Eagles,Eagles - Hotel California _Guitar Songbook_,s3://jsmith-input/SheetMusic/Eagles/Eagles - Hotel California _Guitar Songbook_.pdf,,,,,,1,True,not in DynamoDB
name_match,update,bddbe7eb3565e417,Eagles,Eagles - Made Easy For Guitar,s3://jsmith-input/SheetMusic/Eagles/Eagles - Made Easy For Guitar.pdf,f2f69e57f3fe86b6,Eagles,Eagles - Made Easy For Guitar,s3://jsmith-input/SheetMusic/Eagles/books/Eagles - Made Easy For Guitar.pdf,success,6,True,book_id changed (path changed)
name_match,update,8a19026fd87e9c2b,Eagles,Eagles - New Eagles Complete,s3://jsmith-input/SheetMusic/Eagles/Eagles - New Eagles Complete.pdf,2287538da1b0c0b5,Eagles,Eagles - New Eagles Complete,s3://jsmith-input/SheetMusic/Eagles/books/Eagles - New Eagles Complete.pdf,success,67,True,book_id changed (path changed)
name_match,update,b944cbd2e1f2d50d,Eagles,Eagles - The Best Of The Eagles - Songbook,s3://jsmith-input/SheetMusic/Eagles/Eagles - The Best Of The Eagles - Songbook.pdf,3e4dd2e9f9734224,Eagles,Eagles - The Best Of The Eagles - Songbook,s3://jsmith-input/SheetMusic/Eagles/books/Eagles - The Best Of The Eagles - Songbook.pdf,success,12,True,book_id changed (path changed)
name_match,update,998974c33d0b692e,Elton John,Elton John - A Single Man,s3://jsmith-input/SheetMusic/Elton John/Elton John - A Single Man.pdf,5998fda7422aa9e6,Elton John,Elton John - A Single Man,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - A Single Man.pdf,success,10,True,book_id changed (path changed)
name_match,update,ec3d79bf99949605,Elton John,Elton John - Captain Fantastic,s3://jsmith-input/SheetMusic/Elton John/Elton John - Captain Fantastic.pdf,38abb4334b52ade5,Elton John,Elton John - Captain Fantastic,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Captain Fantastic.pdf,success,1,True,book_id changed (path changed)
name_match,update,52c099a029eabb70,Elton John,Elton John - Goodbye Yellow Brick Road,s3://jsmith-input/SheetMusic/Elton John/Elton John - Goodbye Yellow Brick Road.pdf,1ba78dde6952d8e1,Elton John,Elton John - Goodbye Yellow Brick Road,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Goodbye Yellow Brick Road.pdf,success,2,True,book_id changed (path changed)
name_match,update,09cf8d16ed817138,Elton John,Elton John - Greatest Hits 1970-2002,s3://jsmith-input/SheetMusic/Elton John/Elton John - Greatest Hits 1970-2002.pdf,e83e36ba14405829,Elton John,Elton John - Greatest Hits 1970-2002,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Greatest Hits 1970-2002.pdf,success,30,True,book_id changed (path changed)
name_match,update,af412a3ff866c17e,Elton John,Elton John - Ice On Fire,s3://jsmith-input/SheetMusic/Elton John/Elton John - Ice On Fire.pdf,870d52c7a7b7c9b1,Elton John,Elton John - Ice On Fire,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Ice On Fire.pdf,success,12,True,book_id changed (path changed)
name_match,update,bc46c814f2f86371,Elton John,Elton John - Made In England,s3://jsmith-input/SheetMusic/Elton John/Elton John - Made In England.pdf,00a1aaf51d614b27,Elton John,Elton John - Made In England,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Made In England.pdf,success,11,True,book_id changed (path changed)
name_match,update,d392d5af660f6e9a,Elton John,Elton John - Peachtree Road,s3://jsmith-input/SheetMusic/Elton John/Elton John - Peachtree Road.pdf,234958edb3e34fad,Elton John,Elton John - Peachtree Road,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Peachtree Road.pdf,success,10,True,book_id changed (path changed)
name_match,update,cba4033d4d886d00,Elton John,Elton John - Reg Strikes Back,s3://jsmith-input/SheetMusic/Elton John/Elton John - Reg Strikes Back.pdf,d7b5324ef6c6aade,Elton John,Elton John - Reg Strikes Back,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Reg Strikes Back.pdf,success,9,True,book_id changed (path changed)
name_match,update,32f60d8c008afbc8,Elton John,Elton John - Sleeping With The Past,s3://jsmith-input/SheetMusic/Elton John/Elton John - Sleeping With The Past.pdf,f3f4df1974a71bf5,Elton John,Elton John - Sleeping With The Past,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Sleeping With The Past.pdf,success,1,True,book_id changed (path changed)
name_match,update,242163c96f99bb2d,Elton John,Elton John - Songs From The West Coast,s3://jsmith-input/SheetMusic/Elton John/Elton John - Songs From The West Coast.pdf,cb5e54e90eb9f902,Elton John,Elton John - Songs From The West Coast,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Songs From The West Coast.pdf,success,3,True,book_id changed (path changed)
name_match,update,ffe722bee3ccc365,Elton John,Elton John - The Big Picture,s3://jsmith-input/SheetMusic/Elton John/Elton John - The Big Picture.pdf,d66eb14ab6188c20,Elton John,Elton John - The Big Picture,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - The Big Picture.pdf,success,3,True,book_id changed (path changed)
no_match,create,3fce86485f28f569,Elton John,Elton John - The Elton John Collection _Piano Solos_,s3://jsmith-input/SheetMusic/Elton John/Elton John - The Elton John Collection _Piano Solos_.pdf,,,,,,22,True,not in DynamoDB
name_match,update,893e65068751b3ff,Elton John,Elton John - The One,s3://jsmith-input/SheetMusic/Elton John/Elton John - The One.pdf,67628834be03832c,Elton John,Elton John - The One,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - The One.pdf,success,5,True,book_id changed (path changed)
