Type,Needs_Rename,Artist,Old_Name,New_Name,Old_Path,New_Path,Status
PDF,YES,Doobie Brothers,Doobie Brothers - Best Of [Band Score Jap],Doobie Brothers - Best Of _Band Score Jap_,c:\Work\AWSMusic\SheetMusic\Doobie Brothers\Books\Doobie Brothers - Best Of [Band Score Jap].pdf,c:\Work\AWSMusic\SheetMusic\Doobie Brothers\Books\Doobie Brothers - Best Of _Band Score Jap_.pdf,MATCHED
FOLDER,YES,Doobie Brothers,Best Of [band Score Jap],Best Of _band Score Jap_,c:\Work\AWSMusic\ProcessedSongs\Doobie Brothers\Best Of [band Score Jap],c:\Work\AWSMusic\ProcessedSongs\Doobie Brothers\Best Of _band Score Jap_,MATCHED
PDF,YES,Duran Duran,Duran Duran - Best Of [Score],Duran Duran - Best Of _Score_,c:\Work\AWSMusic\SheetMusic\Duran Duran\Books\Duran Duran - Best Of [Score].pdf,c:\Work\AWSMusic\SheetMusic\Duran Duran\Books\Duran Duran - Best Of _Score_.pdf,MATCHED
FOLDER,YES,Duran Duran,Best Of [score],Best Of _score_,c:\Work\AWSMusic\ProcessedSongs\Duran Duran\Best Of [score],c:\Work\AWSMusic\ProcessedSongs\Duran Duran\Best Of _score_,MATCHED
PDF,YES,Duran Duran,Duran Duran - Decade [PVG Book],Duran Duran - Decade _PVG Book_,c:\Work\AWSMusic\SheetMusic\Duran Duran\Books\Duran Duran - Decade [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Duran Duran\Books\Duran Duran - Decade _PVG Book_.pdf,MATCHED
FOLDER,YES,Duran Duran,Decade [pvg Book],Decade _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Duran Duran\Decade [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Duran Duran\Decade _pvg Book_,MATCHED
PDF,YES,Duran Duran,Duran Duran - Seven & The Ragged Tiger [Jap Band Score],Duran Duran - Seven And The Ragged Tiger _Jap Band Score_,c:\Work\AWSMusic\SheetMusic\Duran Duran\Books\Duran Duran - Seven & The Ragged Tiger [Jap Band Score].pdf,c:\Work\AWSMusic\SheetMusic\Duran Duran\Books\Duran Duran - Seven And The Ragged Tiger _Jap Band Score_.pdf,MATCHED
FOLDER,YES,Duran Duran,Seven & The Ragged Tiger [jap Band Score],Seven And The Ragged Tiger _jap Band Score_,c:\Work\AWSMusic\ProcessedSongs\Duran Duran\Seven & The Ragged Tiger [jap Band Score],c:\Work\AWSMusic\ProcessedSongs\Duran Duran\Seven And The Ragged Tiger _jap Band Score_,MATCHED
PDF,YES,Eagles,Eagles - Greatest Hits (1971-1975),Eagles - Greatest Hits _1971-1975_,c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - Greatest Hits (1971-1975).pdf,c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - Greatest Hits _1971-1975_.pdf,MATCHED
FOLDER,YES,Eagles,Greatest Hits (1971-1975),Greatest Hits _1971-1975_,c:\Work\AWSMusic\ProcessedSongs\Eagles\Greatest Hits (1971-1975),c:\Work\AWSMusic\ProcessedSongs\Eagles\Greatest Hits _1971-1975_,MATCHED
PDF,YES,Eagles,Eagles - Hotel California (Guitar Songbook),Eagles - Hotel California _Guitar Songbook_,c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - Hotel California (Guitar Songbook).pdf,c:\Work\AWSMusic\SheetMusic\Eagles\Books\Eagles - Hotel California _Guitar Songbook_.pdf,MATCHED
FOLDER,YES,Eagles,Hotel California (guitar Songbook),Hotel California _guitar Songbook_,c:\Work\AWSMusic\ProcessedSongs\Eagles\Hotel California (guitar Songbook),c:\Work\AWSMusic\ProcessedSongs\Eagles\Hotel California _guitar Songbook_,MATCHED
PDF,YES,ELO,ELO - A New World Record,Elo - A New World Record,c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - A New World Record.pdf,c:\Work\AWSMusic\SheetMusic\ELO\Books\Elo - A New World Record.pdf,MATCHED
PDF,YES,ELO,ELO - Anthology [PVG],Elo - Anthology _PVG_,c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Anthology [PVG].pdf,c:\Work\AWSMusic\SheetMusic\ELO\Books\Elo - Anthology _PVG_.pdf,MATCHED
FOLDER,YES,Elo,Anthology [pvg],Anthology _pvg_,c:\Work\AWSMusic\ProcessedSongs\Elo\Anthology [pvg],c:\Work\AWSMusic\ProcessedSongs\Elo\Anthology _pvg_,MATCHED
PDF,YES,ELO,ELO - Discovery [PVG Book],Elo - Discovery _PVG Book_,c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Discovery [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\ELO\Books\Elo - Discovery _PVG Book_.pdf,MATCHED
FOLDER,YES,Elo,Discovery [pvg Book],Discovery _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Elo\Discovery [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Elo\Discovery _pvg Book_,MATCHED
PDF,YES,ELO,ELO - Face The Music [PVG Bok],Elo - Face The Music _PVG Bok_,c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Face The Music [PVG Bok].pdf,c:\Work\AWSMusic\SheetMusic\ELO\Books\Elo - Face The Music _PVG Bok_.pdf,MATCHED
FOLDER,YES,Elo,Face The Music [pvg Bok],Face The Music _pvg Bok_,c:\Work\AWSMusic\ProcessedSongs\Elo\Face The Music [pvg Bok],c:\Work\AWSMusic\ProcessedSongs\Elo\Face The Music _pvg Bok_,MATCHED
PDF,YES,ELO,ELO - Greatest Hits,Elo - Greatest Hits,c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Greatest Hits.pdf,c:\Work\AWSMusic\SheetMusic\ELO\Books\Elo - Greatest Hits.pdf,MATCHED
PDF,YES,ELO,ELO - Out Of The Blue [Book],Elo - Out Of The Blue _Book_,c:\Work\AWSMusic\SheetMusic\ELO\Books\ELO - Out Of The Blue [Book].pdf,c:\Work\AWSMusic\SheetMusic\ELO\Books\Elo - Out Of The Blue _Book_.pdf,MATCHED
FOLDER,YES,Elo,Elo - Out Of The Blue [book],Elo - Out Of The Blue _book_,c:\Work\AWSMusic\ProcessedSongs\Elo\Elo - Out Of The Blue [book],c:\Work\AWSMusic\ProcessedSongs\Elo\Elo - Out Of The Blue _book_,MATCHED
PDF,YES,Elton John,Elton John - The Elton John Collection [Piano Solos],Elton John - The Elton John Collection _Piano Solos_,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Elton John Collection [Piano Solos].pdf,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Elton John Collection _Piano Solos_.pdf,MATCHED
FOLDER,YES,Elton John,Elton John - The Elton John Collection [piano Solos],Elton John - The Elton John Collection _piano Solos_,c:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - The Elton John Collection [piano Solos],c:\Work\AWSMusic\ProcessedSongs\Elton John\Elton John - The Elton John Collection _piano Solos_,MATCHED
PDF,YES,Elton John,Elton John - The Ultimate Collection Vol. 1,Elton John - The Ultimate Collection Vol 1,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Ultimate Collection Vol. 1.pdf,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Ultimate Collection Vol 1.pdf,MATCHED
FOLDER,YES,Elton John,The Ultimate Collection Vol. 1,The Ultimate Collection Vol 1,c:\Work\AWSMusic\ProcessedSongs\Elton John\The Ultimate Collection Vol. 1,c:\Work\AWSMusic\ProcessedSongs\Elton John\The Ultimate Collection Vol 1,MATCHED
PDF,YES,Elton John,Elton John - The Ultimate Collection Vol. 2,Elton John - The Ultimate Collection Vol 2,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Ultimate Collection Vol. 2.pdf,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - The Ultimate Collection Vol 2.pdf,MATCHED
FOLDER,YES,Elton John,The Ultimate Collection Vol. 2,The Ultimate Collection Vol 2,c:\Work\AWSMusic\ProcessedSongs\Elton John\The Ultimate Collection Vol. 2,c:\Work\AWSMusic\ProcessedSongs\Elton John\The Ultimate Collection Vol 2,MATCHED
PDF,YES,Elton John,Elton John - Too Low For Zero [Book],Elton John - Too Low For Zero _Book_,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Too Low For Zero [Book].pdf,c:\Work\AWSMusic\SheetMusic\Elton John\Books\Elton John - Too Low For Zero _Book_.pdf,MATCHED
FOLDER,YES,Elton John,Too Low For Zero [book],Too Low For Zero _book_,c:\Work\AWSMusic\ProcessedSongs\Elton John\Too Low For Zero [book],c:\Work\AWSMusic\ProcessedSongs\Elton John\Too Low For Zero _book_,MATCHED
PDF,YES,Elvis Presley,Elvis Presley - The Compleat [PVG Book],Elvis Presley - The Compleat _PVG Book_,c:\Work\AWSMusic\SheetMusic\Elvis Presley\Books\Elvis Presley - The Compleat [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Elvis Presley\Books\Elvis Presley - The Compleat _PVG Book_.pdf,UNMATCHED_PDF
PDF,YES,Emerson Lake and Palmer,Emerson Lake and Palmer - Black Book,Emerson Lake And Palmer - Black Book,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake and Palmer - Black Book.pdf,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake And Palmer - Black Book.pdf,MATCHED
PDF,YES,Emerson Lake and Palmer,Emerson Lake and Palmer - Greatest Hits,Emerson Lake And Palmer - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake and Palmer - Greatest Hits.pdf,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake And Palmer - Greatest Hits.pdf,MATCHED
PDF,YES,Emerson Lake and Palmer,Emerson Lake and Palmer - Tarkus [Book],Emerson Lake And Palmer - Tarkus _Book_,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake and Palmer - Tarkus [Book].pdf,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake And Palmer - Tarkus _Book_.pdf,MATCHED
FOLDER,YES,Emerson Lake And Palmer,Tarkus [book],Tarkus _book_,c:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Tarkus [book],c:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Tarkus _book_,MATCHED
PDF,YES,Emerson Lake and Palmer,Emerson Lake and Palmer - Trilogy [Book],Emerson Lake And Palmer - Trilogy _Book_,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake and Palmer - Trilogy [Book].pdf,c:\Work\AWSMusic\SheetMusic\Emerson Lake and Palmer\Books\Emerson Lake And Palmer - Trilogy _Book_.pdf,MATCHED
FOLDER,YES,Emerson Lake And Palmer,Trilogy [book],Trilogy _book_,c:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Trilogy [book],c:\Work\AWSMusic\ProcessedSongs\Emerson Lake And Palmer\Trilogy _book_,MATCHED
PDF,YES,Eric Clapton,Eric Clapton - Derek and the Dominos [Book],Eric Clapton - Derek And The Dominos _Book_,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - Derek and the Dominos [Book].pdf,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - Derek And The Dominos _Book_.pdf,MATCHED
FOLDER,YES,Eric Clapton,Derek And The Dominos [book],Derek And The Dominos _book_,c:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Derek And The Dominos [book],c:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Derek And The Dominos _book_,MATCHED
PDF,YES,Eric Clapton,Eric Clapton - The Best of Book,Eric Clapton - The Best Of Book,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - The Best of Book.pdf,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - The Best Of Book.pdf,MATCHED
PDF,YES,Eric Clapton,Eric Clapton - The Cream of Clapton,Eric Clapton - The Cream Of Clapton,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - The Cream of Clapton.pdf,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - The Cream Of Clapton.pdf,UNMATCHED_PDF
PDF,YES,Eric Clapton,Eric Clapton - Unplugged [Book],Eric Clapton - Unplugged _Book_,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - Unplugged [Book].pdf,c:\Work\AWSMusic\SheetMusic\Eric Clapton\Books\Eric Clapton - Unplugged _Book_.pdf,MATCHED
FOLDER,YES,Eric Clapton,Unplugged [book],Unplugged _book_,c:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Unplugged [book],c:\Work\AWSMusic\ProcessedSongs\Eric Clapton\Unplugged _book_,MATCHED
PDF,YES,Fleetwood Mac,Fleetwood Mac - Fleetwood Mac + Heroes Are Hard To Find,Fleetwood Mac - Fleetwood Mac Heroes Are Hard To Find,c:\Work\AWSMusic\SheetMusic\Fleetwood Mac\Books\Fleetwood Mac - Fleetwood Mac + Heroes Are Hard To Find.pdf,c:\Work\AWSMusic\SheetMusic\Fleetwood Mac\Books\Fleetwood Mac - Fleetwood Mac Heroes Are Hard To Find.pdf,MATCHED
FOLDER,YES,Fleetwood Mac,Fleetwood Mac + Heroes Are Hard To Find,Fleetwood Mac Heroes Are Hard To Find,c:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Fleetwood Mac + Heroes Are Hard To Find,c:\Work\AWSMusic\ProcessedSongs\Fleetwood Mac\Fleetwood Mac Heroes Are Hard To Find,MATCHED
PDF,YES,Frank Zappa,Frank Zappa - The Frank Zappa Guitar Book (transcriptions by Steve Vai),Frank Zappa - The Frank Zappa Guitar Book _transcriptions By Steve Vai_,c:\Work\AWSMusic\SheetMusic\Frank Zappa\Books\Frank Zappa - The Frank Zappa Guitar Book (transcriptions by Steve Vai).pdf,c:\Work\AWSMusic\SheetMusic\Frank Zappa\Books\Frank Zappa - The Frank Zappa Guitar Book _transcriptions By Steve Vai_.pdf,MATCHED
FOLDER,YES,Frank Zappa,The Frank Zappa Guitar Book (transcriptions By Steve Vai),The Frank Zappa Guitar Book _transcriptions By Steve Vai_,c:\Work\AWSMusic\ProcessedSongs\Frank Zappa\The Frank Zappa Guitar Book (transcriptions By Steve Vai),c:\Work\AWSMusic\ProcessedSongs\Frank Zappa\The Frank Zappa Guitar Book _transcriptions By Steve Vai_,MATCHED
PDF,YES,Fray,Fray - How To Save A Life [Book],Fray - How To Save A Life _Book_,c:\Work\AWSMusic\SheetMusic\Fray\Books\Fray - How To Save A Life [Book].pdf,c:\Work\AWSMusic\SheetMusic\Fray\Books\Fray - How To Save A Life _Book_.pdf,MATCHED
FOLDER,YES,Fray,How To Save A Life [book],How To Save A Life _book_,c:\Work\AWSMusic\ProcessedSongs\Fray\How To Save A Life [book],c:\Work\AWSMusic\ProcessedSongs\Fray\How To Save A Life _book_,MATCHED
PDF,YES,Garth Brooks,Garth Brooks - No Fences [Guitar Tab],Garth Brooks - No Fences _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Garth Brooks\Books\Garth Brooks - No Fences [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Garth Brooks\Books\Garth Brooks - No Fences _Guitar Tab_.pdf,MATCHED
FOLDER,YES,Garth Brooks,No Fences [guitar Tab],No Fences _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\Garth Brooks\No Fences [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Garth Brooks\No Fences _guitar Tab_,MATCHED
PDF,YES,Garth Brooks,Garth Brooks - The Hits [Guitar Tab],Garth Brooks - The Hits _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Garth Brooks\Books\Garth Brooks - The Hits [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Garth Brooks\Books\Garth Brooks - The Hits _Guitar Tab_.pdf,MATCHED
FOLDER,YES,Garth Brooks,Garth Brooks - The Hits [guitar Tab],Garth Brooks - The Hits _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\Garth Brooks\Garth Brooks - The Hits [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Garth Brooks\Garth Brooks - The Hits _guitar Tab_,MATCHED
PDF,YES,Genesis,Genesis - A Trick Of The Tail [Book],Genesis - A Trick Of The Tail _Book_,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - A Trick Of The Tail [Book].pdf,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - A Trick Of The Tail _Book_.pdf,MATCHED
FOLDER,YES,Genesis,A Trick Of The Tail [book],A Trick Of The Tail _book_,c:\Work\AWSMusic\ProcessedSongs\Genesis\A Trick Of The Tail [book],c:\Work\AWSMusic\ProcessedSongs\Genesis\A Trick Of The Tail _book_,MATCHED
PDF,YES,Genesis,Genesis - Invisible Touch [Book],Genesis - Invisible Touch _Book_,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Invisible Touch [Book].pdf,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Invisible Touch _Book_.pdf,MATCHED
FOLDER,YES,Genesis,Invisible Touch [book],Invisible Touch _book_,c:\Work\AWSMusic\ProcessedSongs\Genesis\Invisible Touch [book],c:\Work\AWSMusic\ProcessedSongs\Genesis\Invisible Touch _book_,MATCHED
PDF,YES,Genesis,Genesis - Selling England by the Pound,Genesis - Selling England By The Pound,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Selling England by the Pound.pdf,c:\Work\AWSMusic\SheetMusic\Genesis\Books\Genesis - Selling England By The Pound.pdf,MATCHED
PDF,YES,George Michael,George Michael - Older [Book] ,George Michael - Older _Book_,c:\Work\AWSMusic\SheetMusic\George Michael\Books\George Michael - Older [Book] .pdf,c:\Work\AWSMusic\SheetMusic\George Michael\Books\George Michael - Older _Book_.pdf,MATCHED
FOLDER,YES,George Michael,Older [book],Older _book_,c:\Work\AWSMusic\ProcessedSongs\George Michael\Older [book],c:\Work\AWSMusic\ProcessedSongs\George Michael\Older _book_,MATCHED
PDF,YES,Grand Funk Railroad,Grand Funk - Closer To Home [PVG Book],Grand Funk - Closer To Home _PVG Book_,c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk - Closer To Home [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk - Closer To Home _PVG Book_.pdf,MATCHED
FOLDER,YES,Grand Funk Railroad,Grand Funk - Closer To Home [pvg Book],Grand Funk - Closer To Home _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk - Closer To Home [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk - Closer To Home _pvg Book_,MATCHED
PDF,YES,Grand Funk Railroad,Grand Funk - We're An American Band [PVG Book],Grand Funk - Were An American Band _PVG Book_,c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk - We're An American Band [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk - Were An American Band _PVG Book_.pdf,MATCHED
FOLDER,YES,Grand Funk Railroad,Grand Funk - We're An American Band [pvg Book],Grand Funk - Were An American Band _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk - We're An American Band [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Grand Funk - Were An American Band _pvg Book_,MATCHED
PDF,YES,Grand Funk Railroad,Grand Funk Railroad - Born To Die [PVG Book],Grand Funk Railroad - Born To Die _PVG Book_,c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk Railroad - Born To Die [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk Railroad - Born To Die _PVG Book_.pdf,MATCHED
FOLDER,YES,Grand Funk Railroad,Born To Die [pvg Book],Born To Die _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Born To Die [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Born To Die _pvg Book_,MATCHED
PDF,YES,Grand Funk Railroad,"Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [PVG]",Grand Funk Railroad - Hits From Were An American Band Shinin On Phoenix _PVG_,"c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk Railroad - Hits From We're An American Band, Shinin' On, Phoenix [PVG].pdf",c:\Work\AWSMusic\SheetMusic\Grand Funk Railroad\Books\Grand Funk Railroad - Hits From Were An American Band Shinin On Phoenix _PVG_.pdf,MATCHED
FOLDER,YES,Grand Funk Railroad,"Hits From We're An American Band, Shinin' On, Phoenix [pvg]",Hits From Were An American Band Shinin On Phoenix _pvg_,"c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Hits From We're An American Band, Shinin' On, Phoenix [pvg]",c:\Work\AWSMusic\ProcessedSongs\Grand Funk Railroad\Hits From Were An American Band Shinin On Phoenix _pvg_,MATCHED
PDF,YES,Harry Chapin,Harry Chapin - The Authentic Guitar Style Of [Guitar Tab],Harry Chapin - The Authentic Guitar Style Of _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Harry Chapin\Books\Harry Chapin - The Authentic Guitar Style Of [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Harry Chapin\Books\Harry Chapin - The Authentic Guitar Style Of _Guitar Tab_.pdf,MATCHED
FOLDER,YES,Harry Chapin,The Authentic Guitar Style Of [guitar Tab],The Authentic Guitar Style Of _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\Harry Chapin\The Authentic Guitar Style Of [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Harry Chapin\The Authentic Guitar Style Of _guitar Tab_,MATCHED
PDF,YES,Herman's Hermits,Herman's Hermits -  Collection,Hermans Hermits - Collection,c:\Work\AWSMusic\SheetMusic\Herman's Hermits\Books\Herman's Hermits -  Collection.pdf,c:\Work\AWSMusic\SheetMusic\Herman's Hermits\Books\Hermans Hermits - Collection.pdf,MATCHED
PDF,YES,James Blunt,James Blunt - All The Lost Souls [Book],James Blunt - All The Lost Souls _Book_,c:\Work\AWSMusic\SheetMusic\James Blunt\Books\James Blunt - All The Lost Souls [Book].pdf,c:\Work\AWSMusic\SheetMusic\James Blunt\Books\James Blunt - All The Lost Souls _Book_.pdf,MATCHED
FOLDER,YES,James Blunt,All The Lost Souls [book],All The Lost Souls _book_,c:\Work\AWSMusic\ProcessedSongs\James Blunt\All The Lost Souls [book],c:\Work\AWSMusic\ProcessedSongs\James Blunt\All The Lost Souls _book_,MATCHED
PDF,YES,James Blunt,James Blunt - Back to Bedlam [Book],James Blunt - Back To Bedlam _Book_,c:\Work\AWSMusic\SheetMusic\James Blunt\Books\James Blunt - Back to Bedlam [Book].pdf,c:\Work\AWSMusic\SheetMusic\James Blunt\Books\James Blunt - Back To Bedlam _Book_.pdf,MATCHED
FOLDER,YES,James Blunt,Back To Bedlam [book],Back To Bedlam _book_,c:\Work\AWSMusic\ProcessedSongs\James Blunt\Back To Bedlam [book],c:\Work\AWSMusic\ProcessedSongs\James Blunt\Back To Bedlam _book_,MATCHED
PDF,YES,James Taylor,James Taylor - Classic [Guitar],James Taylor - Classic _Guitar_,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Classic [Guitar].pdf,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Classic _Guitar_.pdf,MATCHED
FOLDER,YES,James Taylor,Classic [guitar],Classic _guitar_,c:\Work\AWSMusic\ProcessedSongs\James Taylor\Classic [guitar],c:\Work\AWSMusic\ProcessedSongs\James Taylor\Classic _guitar_,MATCHED
PDF,YES,James Taylor,James Taylor - Classics (guitar tab),James Taylor - Classics _guitar tab_,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Classics (guitar tab).pdf,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Classics _guitar tab_.pdf,MATCHED
FOLDER,YES,James Taylor,Classics (guitar Tab),Classics _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\James Taylor\Classics (guitar Tab),c:\Work\AWSMusic\ProcessedSongs\James Taylor\Classics _guitar Tab_,MATCHED
PDF,YES,James Taylor,James Taylor - James Taylor [PVG Book],James Taylor - James Taylor _PVG Book_,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - James Taylor [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - James Taylor _PVG Book_.pdf,MATCHED
FOLDER,YES,James Taylor,James Taylor [pvg Book],James Taylor _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor [pvg Book],c:\Work\AWSMusic\ProcessedSongs\James Taylor\James Taylor _pvg Book_,MATCHED
PDF,YES,James Taylor,James Taylor - That's Why I'm Here [PVG Book],James Taylor - Thats Why Im Here _PVG Book_,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - That's Why I'm Here [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\James Taylor\Books\James Taylor - Thats Why Im Here _PVG Book_.pdf,MATCHED
FOLDER,YES,James Taylor,That's Why I'm Here [pvg Book],Thats Why Im Here _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\James Taylor\That's Why I'm Here [pvg Book],c:\Work\AWSMusic\ProcessedSongs\James Taylor\Thats Why Im Here _pvg Book_,MATCHED
PDF,YES,Jimmy Buffet,Jimmy Buffett - Barometer Soup [PVG Book],Jimmy Buffett - Barometer Soup _PVG Book_,c:\Work\AWSMusic\SheetMusic\Jimmy Buffet\Books\Jimmy Buffett - Barometer Soup [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Jimmy Buffet\Books\Jimmy Buffett - Barometer Soup _PVG Book_.pdf,MATCHED
FOLDER,YES,Jimmy Buffet,Jimmy Buffett - Barometer Soup [pvg Book],Jimmy Buffett - Barometer Soup _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Barometer Soup [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Barometer Soup _pvg Book_,MATCHED
PDF,YES,Jimmy Buffet,Jimmy Buffett - Fruitcakes [PVG Book],Jimmy Buffett - Fruitcakes _PVG Book_,c:\Work\AWSMusic\SheetMusic\Jimmy Buffet\Books\Jimmy Buffett - Fruitcakes [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Jimmy Buffet\Books\Jimmy Buffett - Fruitcakes _PVG Book_.pdf,MATCHED
FOLDER,YES,Jimmy Buffet,Jimmy Buffett - Fruitcakes [pvg Book],Jimmy Buffett - Fruitcakes _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Fruitcakes [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Jimmy Buffet\Jimmy Buffett - Fruitcakes _pvg Book_,MATCHED
PDF,YES,Joe Cocker,Joe Cocker - Mad Dogs And Englishmen [Book],Joe Cocker - Mad Dogs And Englishmen _Book_,c:\Work\AWSMusic\SheetMusic\Joe Cocker\Books\Joe Cocker - Mad Dogs And Englishmen [Book].pdf,c:\Work\AWSMusic\SheetMusic\Joe Cocker\Books\Joe Cocker - Mad Dogs And Englishmen _Book_.pdf,MATCHED
FOLDER,YES,Joe Cocker,Mad Dogs And Englishmen [book],Mad Dogs And Englishmen _book_,c:\Work\AWSMusic\ProcessedSongs\Joe Cocker\Mad Dogs And Englishmen [book],c:\Work\AWSMusic\ProcessedSongs\Joe Cocker\Mad Dogs And Englishmen _book_,MATCHED
