Status,Match_Score,PDF_Artist,PDF_Book,PDF_Path,Folder_Artist,Folder_Book,Folder_Path
MATCHED,77.71%,Scott Joplin,Scott Joplin - The Best Of,c:\Work\AWSMusic\SheetMusic\Scott Joplin\Books\Scott Joplin - The Best Of.pdf,Scott Joplin,The Best Of,c:\Work\AWSMusic\ProcessedSongs\Scott Joplin\The Best Of
MATCHED,80.00%,Shania Twain,Shania Twain - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Shania Twain\Books\Shania Twain - Greatest Hits.pdf,Shania Twain,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Shania Twain\Greatest Hits
MATCHED,58.95%,Shania Twain,Shania Twain - Up! [PVG Book],c:\Work\AWSMusic\SheetMusic\Shania Twain\Books\Shania Twain - Up! [PVG Book].pdf,Shania Twain,Up! [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Shania Twain\Up! [pvg Book]
MATCHED,88.00%,Sheryl Crow,Sheryl Crow - Tuesday Night Music Club [PVG Book],c:\Work\AWSMusic\SheetMusic\Sheryl Crow\Books\Sheryl Crow - Tuesday Night Music Club [PVG Book].pdf,Sheryl Crow,Tuesday Night Music Club [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Sheryl Crow\Tuesday Night Music Club [pvg Book]
MATCHED,76.00%,Sheryl Crow,Sheryl Crow - Very Best,c:\Work\AWSMusic\SheetMusic\Sheryl Crow\Books\Sheryl Crow - Very Best.pdf,Sheryl Crow,Very Best,c:\Work\AWSMusic\ProcessedSongs\Sheryl Crow\Very Best
MATCHED,81.05%,Spice Girls,Spice Girls - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Spice Girls\Books\Spice Girls - Greatest Hits.pdf,Spice Girls,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Spice Girls\Greatest Hits
UNMATCHED_PDF,56.99%,Steely Dan,Steely Dan - The Best,c:\Work\AWSMusic\SheetMusic\Steely Dan\Books\Steely Dan - The Best.pdf,_movie And Tv,Beauty And The Beast [pvg],
MATCHED,77.50%,Steve Miller Band,Steve Miller Band - 13 Biggest Hits,c:\Work\AWSMusic\SheetMusic\Steve Miller Band\Books\Steve Miller Band - 13 Biggest Hits.pdf,Steve Miller Band,13 Biggest Hits,c:\Work\AWSMusic\ProcessedSongs\Steve Miller Band\13 Biggest Hits
MATCHED,76.52%,Steve Miller Band,Steve Miller Band - Rock Best Hits [Jap Score],c:\Work\AWSMusic\SheetMusic\Steve Miller Band\Books\Steve Miller Band - Rock Best Hits [Jap Score].pdf,Steve Miller Band,Rock Best Hits [jap Score],c:\Work\AWSMusic\ProcessedSongs\Steve Miller Band\Rock Best Hits [jap Score]
MATCHED,80.00%,Steve Winwood,Steve Winwood - Arc Of A Diver [PVG Book],c:\Work\AWSMusic\SheetMusic\Steve Winwood\Books\Steve Winwood - Arc Of A Diver [PVG Book].pdf,Steve Winwood,Arc Of A Diver [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Steve Winwood\Arc Of A Diver [pvg Book]
MATCHED,83.20%,Steve Winwood,Steve Winwood - The Great Songs Of,c:\Work\AWSMusic\SheetMusic\Steve Winwood\Books\Steve Winwood - The Great Songs Of.pdf,Steve Winwood,The Great Songs Of,c:\Work\AWSMusic\ProcessedSongs\Steve Winwood\The Great Songs Of
MATCHED,77.24%,Supertramp,Supertramp - Anthology,c:\Work\AWSMusic\SheetMusic\Supertramp\Books\Supertramp - Anthology.pdf,Supertramp,Anthology,c:\Work\AWSMusic\ProcessedSongs\Supertramp\Anthology
MATCHED,87.06%,Supertramp,Supertramp - Breakfast in America [PVG Book],c:\Work\AWSMusic\SheetMusic\Supertramp\Books\Supertramp - Breakfast in America [PVG Book].pdf,Supertramp,Breakfast In America [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Supertramp\Breakfast In America [pvg Book]
MATCHED,87.06%,Supertramp,Supertramp - Crime of the Century [Book],c:\Work\AWSMusic\SheetMusic\Supertramp\Books\Supertramp - Crime of the Century [Book].pdf,Supertramp,Crime Of The Century [book],c:\Work\AWSMusic\ProcessedSongs\Supertramp\Crime Of The Century [book]
MATCHED,84.57%,Survivor,Survivor - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Survivor\Books\Survivor - Greatest Hits.pdf,Survivor,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Survivor\Greatest Hits
MATCHED,85.00%,Taylor Swift,Taylor Swift - Best Of [Easy Piano],c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Best Of [Easy Piano].pdf,Taylor Swift,Best Of [easy Piano],c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Best Of [easy Piano]
MATCHED,83.64%,Taylor Swift,Taylor Swift - Fearless [PVG Book],c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Fearless [PVG Book].pdf,Taylor Swift,Fearless [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Fearless [pvg Book]
MATCHED,74.84%,Taylor Swift,Taylor Swift - Speak Now [PVG Book],c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Speak Now [PVG Book].pdf,Taylor Swift,Speak Now [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Speak Now [pvg Book]
MATCHED,58.75%,Taylor Swift,Taylor Swift - Taylor Swift [Guitar Compilation],c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Taylor Swift [Guitar Compilation].pdf,Taylor Swift,Taylor Swift [guitar Compilation],c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Taylor Swift [guitar Compilation]
MATCHED,54.55%,Taylor Swift,Taylor Swift - Taylor Swift,c:\Work\AWSMusic\SheetMusic\Taylor Swift\Books\Taylor Swift - Taylor Swift.pdf,Taylor Swift,Taylor Swift,c:\Work\AWSMusic\ProcessedSongs\Taylor Swift\Taylor Swift
MATCHED,100.00%,The Band,Band - Northern Lights Southern Cross [PVG],c:\Work\AWSMusic\SheetMusic\The Band\Books\Band - Northern Lights Southern Cross [PVG].pdf,The Band,Band - Northern Lights Southern Cross [pvg],c:\Work\AWSMusic\ProcessedSongs\The Band\Band - Northern Lights Southern Cross [pvg]
MATCHED,100.00%,The Band,Band - Stage Fright [PVG],c:\Work\AWSMusic\SheetMusic\The Band\Books\Band - Stage Fright [PVG].pdf,The Band,Band - Stage Fright [pvg],c:\Work\AWSMusic\ProcessedSongs\The Band\Band - Stage Fright [pvg]
MATCHED,83.64%,The Band,The Band - Rock Of Ages [PVG Book],c:\Work\AWSMusic\SheetMusic\The Band\Books\The Band - Rock Of Ages [PVG Book].pdf,The Band,Rock Of Ages [pvg Book],c:\Work\AWSMusic\ProcessedSongs\The Band\Rock Of Ages [pvg Book]
MATCHED,92.60%,The Band,The Band - The Band  and Music From Big Pink,c:\Work\AWSMusic\SheetMusic\The Band\Books\The Band - The Band  and Music From Big Pink.pdf,The Band,The Band And Music From Big Pink,c:\Work\AWSMusic\ProcessedSongs\The Band\The Band And Music From Big Pink
MATCHED,100.00%,Tom Lehrer,Tom Lehrer - Book Covers,c:\Work\AWSMusic\SheetMusic\Tom Lehrer\Books\Tom Lehrer - Book Covers.pdf,Tom Lehrer,Tom Lehrer - Book Covers,c:\Work\AWSMusic\ProcessedSongs\Tom Lehrer\Tom Lehrer - Book Covers
MATCHED,100.00%,Tom Lehrer,Tom Lehrer - Too Many Songs [PVC Book],c:\Work\AWSMusic\SheetMusic\Tom Lehrer\Books\Tom Lehrer - Too Many Songs [PVC Book].pdf,Tom Lehrer,Tom Lehrer - Too Many Songs [PVC Book],c:\Work\AWSMusic\ProcessedSongs\Tom Lehrer\Tom Lehrer - Too Many Songs [PVC Book]
MATCHED,78.57%,Tom Waits,Tom Waits - Anthology,c:\Work\AWSMusic\SheetMusic\Tom Waits\Books\Tom Waits - Anthology.pdf,Tom Waits,Anthology,c:\Work\AWSMusic\ProcessedSongs\Tom Waits\Anthology
UNMATCHED_PDF,,Tom Waits,Tom Waits - Tom Waits Anthology,c:\Work\AWSMusic\SheetMusic\Tom Waits\Books\Tom Waits - Tom Waits Anthology.pdf,,,
MATCHED,78.57%,Tori Amos,Tori Amos - [Book] Anthology,c:\Work\AWSMusic\SheetMusic\Tori Amos\Books\Tori Amos - [Book] Anthology.pdf,Tori Amos,[book] Anthology,c:\Work\AWSMusic\ProcessedSongs\Tori Amos\[book] Anthology
MATCHED,84.21%,Toto,Toto - Best of,c:\Work\AWSMusic\SheetMusic\Toto\Books\Toto - Best of.pdf,Toto,Best Of,c:\Work\AWSMusic\ProcessedSongs\Toto\Best Of
MATCHED,88.00%,Toto,Toto - Collection,c:\Work\AWSMusic\SheetMusic\Toto\Books\Toto - Collection.pdf,Toto,Collection,c:\Work\AWSMusic\ProcessedSongs\Toto\Collection
MATCHED,91.43%,Toto,Toto - Past To Present [Book],c:\Work\AWSMusic\SheetMusic\Toto\Books\Toto - Past To Present [Book].pdf,Toto,Past To Present [book],c:\Work\AWSMusic\ProcessedSongs\Toto\Past To Present [book]
MATCHED,67.43%,Traveling Wilburys,Traveling Wilburys - Volume 1,c:\Work\AWSMusic\SheetMusic\Traveling Wilburys\Books\Traveling Wilburys - Volume 1.pdf,Traveling Wilburys,Volume 1,c:\Work\AWSMusic\ProcessedSongs\Traveling Wilburys\Volume 1
MATCHED,74.84%,Van Morrison,Van Morrison - Anthology (2),c:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Anthology (2).pdf,Van Morrison,Anthology (2),c:\Work\AWSMusic\ProcessedSongs\Van Morrison\Anthology (2)
MATCHED,74.84%,Van Morrison,Van Morrison - Anthology,c:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Anthology.pdf,Van Morrison,Anthology,c:\Work\AWSMusic\ProcessedSongs\Van Morrison\Anthology
MATCHED,77.71%,Van Morrison,Van Morrison - Back On Top [Book],c:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Back On Top [Book].pdf,Van Morrison,Back On Top [book],c:\Work\AWSMusic\ProcessedSongs\Van Morrison\Back On Top [book]
MATCHED,81.86%,Van Morrison,Van Morrison - Days Like These (Book),c:\Work\AWSMusic\SheetMusic\Van Morrison\Books\Van Morrison - Days Like These (Book).pdf,Van Morrison,Days Like These (book),c:\Work\AWSMusic\ProcessedSongs\Van Morrison\Days Like These (book)
MATCHED,81.54%,Various Artists,Various Artists - 100 Songs For Kids - (Easy Guitar Songbook),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 100 Songs For Kids - (Easy Guitar Songbook).pdf,Various Artists,100 Songs For Kids - (easy Guitar Songbook),c:\Work\AWSMusic\ProcessedSongs\Various Artists\100 Songs For Kids - (easy Guitar Songbook)
MATCHED,85.00%,Various Artists,Various Artists - 50 Platinum Country Hits,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 50 Platinum Country Hits.pdf,Various Artists,50 Platinum Country Hits,c:\Work\AWSMusic\ProcessedSongs\Various Artists\50 Platinum Country Hits
MATCHED,77.14%,Various Artists,Various Artists - 50's and 60's,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 50's and 60's.pdf,Various Artists,50's And 60's,c:\Work\AWSMusic\ProcessedSongs\Various Artists\50's And 60's
MATCHED,77.14%,Various Artists,Various Artists - 557 Standards (Sheet Music - Piano)(2),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 557 Standards (Sheet Music - Piano)(2).pdf,Various Artists,557 Standards (sheet Music - Piano)(2),c:\Work\AWSMusic\ProcessedSongs\Various Artists\557 Standards (sheet Music - Piano)(2)
MATCHED,80.00%,Various Artists,Various Artists - 62 Stars 62 Hits [60's Compilation],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 62 Stars 62 Hits [60's Compilation].pdf,Various Artists,62 Stars 62 Hits [60's Compilation],c:\Work\AWSMusic\ProcessedSongs\Various Artists\62 Stars 62 Hits [60's Compilation]
MATCHED,79.13%,Various Artists,Various Artists - 70's Collection -   (57pp),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 70's Collection -   (57pp).pdf,Various Artists,70's Collection - (57pp),c:\Work\AWSMusic\ProcessedSongs\Various Artists\70's Collection - (57pp)
MATCHED,71.76%,Various Artists,Various Artists - 70's Hits [Easy Piano],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - 70's Hits [Easy Piano].pdf,Various Artists,70's Hits [easy Piano],c:\Work\AWSMusic\ProcessedSongs\Various Artists\70's Hits [easy Piano]
MATCHED,89.79%,Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Adult Contemporary Hits Of The Nineties.pdf,Various Artists,Adult Contemporary Hits Of The Nineties,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Adult Contemporary Hits Of The Nineties
MATCHED,87.37%,Various Artists,Various Artists - All Time Best Collection Vol 3,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - All Time Best Collection Vol 3.pdf,Various Artists,All Time Best Collection Vol 3,c:\Work\AWSMusic\ProcessedSongs\Various Artists\All Time Best Collection Vol 3
MATCHED,86.29%,Various Artists,Various Artists - Best in Country Sheet Music,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best in Country Sheet Music.pdf,Various Artists,Best In Country Sheet Music,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Best In Country Sheet Music
MATCHED,80.00%,Various Artists,Various Artists - Best Of 80s Rock [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best Of 80s Rock [PVG].pdf,Various Artists,Best Of 80s Rock [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Best Of 80s Rock [pvg]
MATCHED,83.45%,Various Artists,Various Artists - Best Of The 70s & 80s [Solo Piano],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best Of The 70s & 80s [Solo Piano].pdf,Various Artists,Best Of The 70s & 80s [solo Piano],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Best Of The 70s & 80s [solo Piano]
MATCHED,85.45%,Various Artists,Various Artists - Best Rock Songs 2000-2005,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Best Rock Songs 2000-2005.pdf,Various Artists,Best Rock Songs 2000-2005,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Best Rock Songs 2000-2005
MATCHED,85.88%,Various Artists,Various Artists - Biggest Pop Hits 1996-1997,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Biggest Pop Hits 1996-1997.pdf,Various Artists,Biggest Pop Hits 1996-1997,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Biggest Pop Hits 1996-1997
MATCHED,80.00%,Various Artists,Various Artists - Chart Hits 01-02,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Chart Hits 01-02.pdf,Various Artists,Chart Hits 01-02,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Chart Hits 01-02
MATCHED,80.00%,Various Artists,Various Artists - Chart Hits 04-05,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Chart Hits 04-05.pdf,Various Artists,Chart Hits 04-05,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Chart Hits 04-05
MATCHED,80.00%,Various Artists,Various Artists - Chart Hits 98-99,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Chart Hits 98-99.pdf,Various Artists,Chart Hits 98-99,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Chart Hits 98-99
MATCHED,83.45%,Various Artists,Various Artists - Classic Rock - 73 songs,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Classic Rock - 73 songs.pdf,Various Artists,Classic Rock - 73 Songs,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Classic Rock - 73 Songs
MATCHED,86.29%,Various Artists,Various Artists - Collection Of Country Music,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Collection Of Country Music.pdf,Various Artists,Collection Of Country Music,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Collection Of Country Music
MATCHED,88.00%,Various Artists,Various Artists - Complete Piano Player Easy Blues (22 songs),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Complete Piano Player Easy Blues (22 songs).pdf,Various Artists,Complete Piano Player Easy Blues (22 Songs),c:\Work\AWSMusic\ProcessedSongs\Various Artists\Complete Piano Player Easy Blues (22 Songs)
MATCHED,80.00%,Various Artists,Various Artists - Country Classics [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Country Classics [PVG].pdf,Various Artists,Country Classics [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Country Classics [pvg]
MATCHED,87.69%,Various Artists,Various Artists - Even More Songs Of The Eighties [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Even More Songs Of The Eighties [PVG].pdf,Various Artists,Even More Songs Of The Eighties [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Even More Songs Of The Eighties [pvg]
MATCHED,86.29%,Various Artists,Various Artists - Golden Era of Rock and Roll (grab it!),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Golden Era of Rock and Roll (grab it!).pdf,Various Artists,Golden Era Of Rock And Roll (grab It!),c:\Work\AWSMusic\ProcessedSongs\Various Artists\Golden Era Of Rock And Roll (grab It!)
MATCHED,84.00%,Various Artists,Various Artists - Great Bands Of The 60s [PVG Book],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Bands Of The 60s [PVG Book].pdf,Various Artists,Great Bands Of The 60s [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Bands Of The 60s [pvg Book]
MATCHED,84.00%,Various Artists,Various Artists - Great Bands Of The 70s [PVG Book],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Bands Of The 70s [PVG Book].pdf,Various Artists,Great Bands Of The 70s [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Bands Of The 70s [pvg Book]
MATCHED,88.57%,Various Artists,Various Artists - Great Big Book of Children's Songs,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Big Book of Children's Songs.pdf,Various Artists,Great Big Book Of Children's Songs,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Big Book Of Children's Songs
MATCHED,85.00%,Various Artists,Various Artists - Great Country Collection,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Country Collection.pdf,Various Artists,Great Country Collection,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Country Collection
MATCHED,84.00%,Various Artists,Various Artists - Great Songs Of The 70s [Guitar Tab],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Great Songs Of The 70s [Guitar Tab].pdf,Various Artists,Great Songs Of The 70s [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Songs Of The 70s [guitar Tab]
MATCHED,85.88%,Various Artists,Various Artists - Greatest Hits Of 2004-2005,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Hits Of 2004-2005.pdf,Various Artists,Greatest Hits Of 2004-2005,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Hits Of 2004-2005
MATCHED,85.88%,Various Artists,Various Artists - Greatest Love Songs Of 80s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of 80s.pdf,Various Artists,Greatest Love Songs Of 80s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of 80s
MATCHED,87.37%,Various Artists,Various Artists - Greatest Love Songs Of The 60s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of The 60s.pdf,Various Artists,Greatest Love Songs Of The 60s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of The 60s
MATCHED,87.37%,Various Artists,Various Artists - Greatest Love Songs Of The 70s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of The 70s.pdf,Various Artists,Greatest Love Songs Of The 70s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of The 70s
MATCHED,88.00%,Various Artists,Various Artists - Greatest Love Songs Of The 80s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of The 80s.pdf,Various Artists,The Greatest Love Songs Of The 80s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\The Greatest Love Songs Of The 80s
MATCHED,82.86%,Various Artists,Various Artists - Heavy Metal Vol. III,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Heavy Metal Vol. III.pdf,Various Artists,Heavy Metal Vol. Iii,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Heavy Metal Vol. Iii
MATCHED,85.88%,Various Artists,Various Artists - Heavy Rock Hits Of The 80s [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Heavy Rock Hits Of The 80s [PVG].pdf,Various Artists,Heavy Rock Hits Of The 80s [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Heavy Rock Hits Of The 80s [pvg]
MATCHED,85.00%,Various Artists,Various Artists - History Of Rock - Late 80s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - History Of Rock - Late 80s.pdf,Various Artists,History Of Rock - Late 80s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\History Of Rock - Late 80s
MATCHED,85.88%,Various Artists,Various Artists - More Songs Of The Eighties [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - More Songs Of The Eighties [PVG].pdf,Various Artists,More Songs Of The Eighties [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\More Songs Of The Eighties [pvg]
MATCHED,89.33%,Various Artists,Various Artists - Music For The Millenium - The Seventies,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Music For The Millenium - The Seventies.pdf,Various Artists,Music For The Millenium - The Seventies,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Music For The Millenium - The Seventies
MATCHED,89.57%,Various Artists,Various Artists - Music For The Millennium The Seventies,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Music For The Millennium The Seventies.pdf,Various Artists,Music For The Millennium The Seventies,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Music For The Millennium The Seventies
MATCHED,81.54%,Various Artists,Various Artists - Oldies But Goodies,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Oldies But Goodies.pdf,Various Artists,Oldies But Goodies,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Oldies But Goodies
MATCHED,82.22%,Various Artists,Various Artists - Popular Piano Solos,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Popular Piano Solos.pdf,Various Artists,Popular Piano Solos,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Popular Piano Solos
MATCHED,80.00%,Various Artists,Various Artists - Songs Of The 60s [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Songs Of The 60s [PVG].pdf,Various Artists,Songs Of The 60s [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Songs Of The 60s [pvg]
MATCHED,72.31%,Various Artists,Various Artists - The 1980s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The 1980s.pdf,Various Artists,The 1980s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\The 1980s
MATCHED,85.88%,Various Artists,Various Artists - The 60s and 70s Rock Score,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The 60s and 70s Rock Score.pdf,Various Artists,The 60s And 70s Rock Score,c:\Work\AWSMusic\ProcessedSongs\Various Artists\The 60s And 70s Rock Score
MATCHED,87.37%,Various Artists,Various Artists - The Best Children's Songs Ever (Easy Piano),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The Best Children's Songs Ever (Easy Piano).pdf,Various Artists,The Best Children's Songs Ever (easy Piano),c:\Work\AWSMusic\ProcessedSongs\Various Artists\The Best Children's Songs Ever (easy Piano)
MATCHED,60.77%,Various Artists,Various Artists - The Decade Series - The 1980s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The Decade Series - The 1980s.pdf,Various Artists,The Decade Series - The 1980s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\The Decade Series - The 1980s
MATCHED,85.00%,Various Artists,Various Artists - The Greatest Love Songs of the 80s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The Greatest Love Songs of the 80s.pdf,Various Artists,Greatest Love Songs Of The 80s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of The 80s
MATCHED,88.00%,Various Artists,Various Artists - Ultimate 100 Pop Hits Of The 90s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Ultimate 100 Pop Hits Of The 90s.pdf,Various Artists,Ultimate 100 Pop Hits Of The 90s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Ultimate 100 Pop Hits Of The 90s
UNMATCHED_PDF,61.31%,Various Artists,Various Artists - Ultimate 80s Songs,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Ultimate 80s Songs.pdf,_movie And Tv,Various Artists - Ultimate Tv Showstoppers,
MATCHED,90.00%,Various Artists,Various Artists - Ultimate Pop Sheet Music Collection 2000,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Ultimate Pop Sheet Music Collection 2000.pdf,Various Artists,Ultimate Pop Sheet Music Collection 2000,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Ultimate Pop Sheet Music Collection 2000
MATCHED,80.85%,Vince Guaraldi,Vince Guaraldi - Peanuts Songbook,c:\Work\AWSMusic\SheetMusic\Vince Guaraldi\Books\Vince Guaraldi - Peanuts Songbook.pdf,Vince Guaraldi,Peanuts Songbook,c:\Work\AWSMusic\ProcessedSongs\Vince Guaraldi\Peanuts Songbook
MATCHED,87.67%,Vince Guaraldi,Vince Guaraldi - The Vince Guaraldi Collection,c:\Work\AWSMusic\SheetMusic\Vince Guaraldi\Books\Vince Guaraldi - The Vince Guaraldi Collection.pdf,Vince Guaraldi,The Vince Guaraldi Collection,c:\Work\AWSMusic\ProcessedSongs\Vince Guaraldi\The Vince Guaraldi Collection
MATCHED,74.74%,Whitney Houston,Whitney Houston - The Best Of,c:\Work\AWSMusic\SheetMusic\Whitney Houston\Books\Whitney Houston - The Best Of.pdf,Whitney Houston,The Best Of,c:\Work\AWSMusic\ProcessedSongs\Whitney Houston\The Best Of
MATCHED,100.00%,Who,Who - Quadrophenia (PVG),c:\Work\AWSMusic\SheetMusic\Who\Books\Who - Quadrophenia (PVG).pdf,Who,Who - Quadrophenia (PVG),c:\Work\AWSMusic\ProcessedSongs\Who\Who - Quadrophenia (PVG)
MATCHED,92.00%,Who,Who - Who Anthology,c:\Work\AWSMusic\SheetMusic\Who\Books\Who - Who Anthology.pdf,Who,Who Anthology,c:\Work\AWSMusic\ProcessedSongs\Who\Who Anthology
MATCHED,100.00%,Wings,Wings - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Wings\Books\Wings - Greatest Hits.pdf,Wings,Wings - Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Wings\Wings - Greatest Hits
